ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Ordered,Time_Order_Picked,Weather_conditions,Road_traffic_density,Type_of_vehicle
ORD004097,DP0063,33,3.4,13.052687,77.602243,13.0775,77.726208,24-03-2024,20:34:00,20:36:00,windy,high,bike
ORD004098,DP0258,30,3.7,12.882799,77.501611,12.938533,77.663351,24-03-2024,22:32:00,22:40:00,sunny,medium,bicycle
ORD004099,DP0107,24,4.9,12.929945,77.577112,13.074111,77.599998,24-03-2024,00:08:00,00:15:00,cloudy,high,scooter
ORD004100,DP0406,32,4.5,13.021607,77.561535,12.867849,77.486085,24-03-2024,02:33:00,02:39:00,sunny,medium,scooter
ORD004101,DP0282,19,4,13.025321,77.690068,13.041275,77.678989,24-03-2024,03:05:00,03:07:00,sunny,high,bike
ORD004102,DP0388,27,4.2,12.890392,77.469529,13.085192,77.629896,24-03-2024,03:44:00,03:48:00,windy,jam,bicycle
ORD004103,DP0190,27,3.9,13.045336,77.737658,12.885775,77.467577,24-03-2024,04:43:00,04:45:00,sunny,high,bike
ORD004104,DP0362,20,3.1,13.082712,77.711979,13.15227,77.439407,25-03-2024,07:37:00,07:40:00,foggy,low,bike
ORD004105,DP0266,28,4.6,12.944002,77.561243,13.053917,77.63053,25-03-2024,15:45:00,15:50:00,sunny,high,scooter
ORD004106,DP0314,32,4.9,12.902541,77.694618,13.129325,77.487312,25-03-2024,00:39:00,00:45:00,windy,high,scooter
ORD004107,DP0411,24,4,13.125061,77.481621,12.975185,77.69751,25-03-2024,03:13:00,03:16:00,foggy,medium,bicycle
ORD004108,DP0214,30,4.4,13.04967,77.595643,12.888607,77.571228,25-03-2024,03:42:00,03:45:00,foggy,low,scooter
ORD004109,DP0068,35,4.1,13.110076,77.562103,13.119753,77.72421,25-03-2024,03:53:00,03:55:00,sunny,medium,bike
ORD004110,DP0224,19,4.6,13.036622,77.620717,13.029791,77.484514,26-03-2024,09:26:00,09:32:00,sunny,low,scooter
ORD004111,DP0176,22,4.6,13.060638,77.546711,13.071137,77.578165,26-03-2024,12:06:00,12:09:00,rainy,medium,bike
ORD004112,DP0141,28,3.7,12.977966,77.683045,13.11435,77.530389,26-03-2024,12:21:00,12:27:00,sunny,high,scooter
ORD004113,DP0378,32,4.9,12.941729,77.498013,12.990161,77.605623,26-03-2024,15:29:00,15:33:00,windy,medium,bicycle
ORD004114,DP0433,25,4.4,13.092097,77.63052,13.023638,77.493195,26-03-2024,16:01:00,16:04:00,cloudy,high,bike
ORD004115,DP0357,27,4.3,12.874418,77.630469,12.815751,77.634781,26-03-2024,21:28:00,21:34:00,cloudy,high,bike
ORD004116,DP0218,30,3,13.085787,77.71327,13.149091,77.569434,26-03-2024,22:06:00,22:12:00,foggy,medium,scooter
ORD004117,DP0141,24,4,13.135456,77.596262,13.007586,77.635078,26-03-2024,00:07:00,00:12:00,rainy,low,scooter
ORD004118,DP0443,27,4.9,13.025253,77.71375,13.180319,77.418288,26-03-2024,00:21:00,00:27:00,sunny,high,bike
ORD004119,DP0044,33,3.4,12.856083,77.481196,13.073903,77.526625,26-03-2024,01:30:00,01:38:00,windy,low,bike
ORD004120,DP0218,23,4.9,12.951556,77.576771,13.178045,77.703744,27-03-2024,05:37:00,05:40:00,sunny,medium,bike
ORD004121,DP0500,31,3.6,13.019781,77.725186,12.922899,77.745623,27-03-2024,06:39:00,06:45:00,sunny,high,scooter
ORD004122,DP0478,34,3,13.106617,77.674347,12.852086,77.793887,27-03-2024,14:53:00,14:58:00,sunny,medium,scooter
ORD004123,DP0025,30,3.9,13.052621,77.497816,12.985079,77.469671,27-03-2024,18:26:00,18:34:00,cloudy,medium,scooter
ORD004124,DP0490,22,3.8,13.056168,77.642728,13.132743,77.742786,27-03-2024,19:11:00,19:19:00,rainy,high,bike
ORD004125,DP0009,32,4,13.072523,77.727223,13.046545,77.740438,27-03-2024,22:17:00,22:21:00,windy,high,bike
ORD004126,DP0196,32,4.2,12.945761,77.527189,13.018632,77.521561,27-03-2024,23:02:00,23:08:00,windy,jam,bike
ORD004127,DP0327,35,4.3,12.931173,77.702851,12.940533,77.57422,27-03-2024,00:53:00,00:56:00,cloudy,medium,bicycle
ORD004128,DP0395,25,4.9,13.058221,77.603346,12.860301,77.66033,28-03-2024,06:52:00,07:00:00,sunny,medium,scooter
ORD004129,DP0486,22,3,12.956589,77.536481,12.997039,77.610419,28-03-2024,08:46:00,08:53:00,cloudy,high,scooter
ORD004130,DP0298,35,4.7,12.851793,77.450937,12.909389,77.432988,28-03-2024,11:43:00,11:49:00,sunny,high,bike
ORD004131,DP0380,23,3.8,13.017542,77.736997,12.971241,77.731432,28-03-2024,11:46:00,11:53:00,sunny,medium,bicycle
ORD004132,DP0189,21,4.4,13.05741,77.706445,12.805276,77.693203,28-03-2024,15:21:00,15:27:00,windy,low,bike
ORD004133,DP0087,33,4.8,12.919113,77.715014,13.159031,77.512379,28-03-2024,15:47:00,15:53:00,sunny,medium,bike
ORD004134,DP0014,25,3.9,13.085447,77.70142,13.074332,77.460655,28-03-2024,22:13:00,22:20:00,windy,high,bike
ORD004135,DP0277,35,4.6,13.115623,77.571315,13.00076,77.486767,28-03-2024,23:15:00,23:21:00,sunny,high,bike
ORD004136,DP0414,37,4.9,12.903188,77.493447,13.16205,77.431057,28-03-2024,01:45:00,01:50:00,windy,medium,scooter
ORD004137,DP0466,30,4.3,13.1388,77.739605,12.985347,77.618107,28-03-2024,03:38:00,03:43:00,foggy,medium,bike
ORD004138,DP0133,24,3.2,13.028476,77.56887,13.199076,77.540128,29-03-2024,05:38:00,05:42:00,cloudy,high,bicycle
ORD004139,DP0180,30,4.1,12.977027,77.564896,13.063442,77.7609,29-03-2024,05:56:00,05:59:00,sunny,medium,scooter
ORD004140,DP0274,21,3,12.909891,77.503126,12.984487,77.538425,29-03-2024,06:48:00,06:52:00,rainy,jam,bike
ORD004141,DP0466,36,4,13.113279,77.485532,12.944888,77.583231,29-03-2024,10:26:00,10:29:00,sunny,medium,bike
ORD004142,DP0134,28,4.4,12.867602,77.552768,12.882717,77.790769,29-03-2024,10:36:00,10:39:00,rainy,jam,bike
ORD004143,DP0282,26,3.3,12.921224,77.601894,12.932257,77.517377,29-03-2024,11:31:00,11:34:00,windy,low,scooter
ORD004144,DP0006,31,4.4,13.148489,77.557267,13.199472,77.715902,29-03-2024,21:27:00,21:33:00,sunny,jam,scooter
ORD004145,DP0480,26,3.8,13.034134,77.551813,13.070093,77.453459,29-03-2024,22:18:00,22:25:00,sunny,jam,scooter
ORD004146,DP0008,32,4.7,12.991718,77.539593,13.00701,77.532496,29-03-2024,01:40:00,01:45:00,sunny,medium,bike
ORD004147,DP0258,18,3.8,12.899074,77.717975,13.108513,77.760456,29-03-2024,01:52:00,01:55:00,foggy,medium,scooter
ORD004148,DP0411,24,3.5,12.962135,77.638876,13.015812,77.659202,30-03-2024,09:11:00,09:16:00,cloudy,jam,scooter
ORD004149,DP0225,31,3.6,13.031524,77.699697,12.951191,77.764303,30-03-2024,09:17:00,09:23:00,sunny,medium,bike
ORD004150,DP0009,18,4.8,13.049185,77.511099,13.003326,77.477404,30-03-2024,09:56:00,09:58:00,windy,high,scooter
ORD004151,DP0435,18,4.7,12.942547,77.736314,13.058594,77.736994,30-03-2024,11:40:00,11:46:00,rainy,low,bike
ORD004152,DP0360,27,3.7,12.914637,77.451445,12.89753,77.776825,30-03-2024,12:05:00,12:11:00,cloudy,medium,scooter
ORD004153,DP0066,28,4.3,13.105723,77.470133,13.15696,77.785967,30-03-2024,13:35:00,13:39:00,cloudy,low,bicycle
ORD004154,DP0443,30,4.2,13.089777,77.597885,13.049838,77.674279,30-03-2024,17:48:00,17:53:00,foggy,low,bike
ORD004155,DP0333,28,3.9,13.109523,77.537085,13.047041,77.756212,30-03-2024,22:15:00,22:22:00,cloudy,low,bike
ORD004156,DP0354,34,4,12.901881,77.67155,12.901555,77.450162,30-03-2024,22:38:00,22:40:00,sunny,high,bike
ORD004157,DP0409,34,3.9,13.057499,77.722508,13.120207,77.787864,30-03-2024,01:37:00,01:39:00,rainy,medium,bicycle
ORD004158,DP0118,26,4.7,13.020407,77.717309,13.098436,77.784716,30-03-2024,02:12:00,02:16:00,windy,medium,bicycle
ORD004159,DP0466,32,3.8,13.139381,77.711333,12.922744,77.566689,31-03-2024,06:17:00,06:25:00,sunny,jam,bicycle
ORD004160,DP0373,23,3.8,13.116759,77.647018,13.136707,77.502307,31-03-2024,08:28:00,08:34:00,rainy,medium,bike
ORD004161,DP0213,28,4,13.044213,77.638217,13.12971,77.613269,31-03-2024,10:19:00,10:26:00,rainy,medium,scooter
ORD004162,DP0453,25,4.3,13.109871,77.686451,12.830045,77.635075,31-03-2024,13:15:00,13:17:00,sunny,high,bike
ORD004163,DP0129,28,3,12.855775,77.466645,12.883207,77.740307,31-03-2024,18:46:00,18:50:00,cloudy,high,bike
ORD004164,DP0184,23,3.3,12.974253,77.489629,12.833707,77.663817,31-03-2024,20:28:00,20:32:00,sunny,medium,scooter
ORD004165,DP0087,26,4.6,12.997338,77.747882,13.041495,77.49111,31-03-2024,20:36:00,20:42:00,cloudy,high,bicycle
ORD004166,DP0301,21,3.8,12.967016,77.626383,13.184797,77.418358,31-03-2024,04:36:00,04:40:00,windy,low,bike
ORD004167,DP0183,31,4.5,13.021725,77.471239,12.804621,77.71234,01-04-2024,08:30:00,08:37:00,cloudy,jam,bike
ORD004168,DP0493,31,3,13.083534,77.578057,13.07115,77.790779,01-04-2024,10:27:00,10:33:00,sunny,medium,bike
ORD004169,DP0082,31,4.1,13.035686,77.494876,12.919291,77.544976,01-04-2024,16:04:00,16:07:00,windy,medium,bike
ORD004170,DP0037,29,3.6,12.911612,77.679037,13.155946,77.632255,01-04-2024,22:29:00,22:33:00,sunny,high,scooter
ORD004171,DP0462,23,3.5,12.958625,77.643828,12.833187,77.620767,01-04-2024,01:43:00,01:49:00,sunny,high,scooter
ORD004172,DP0242,28,4.7,13.072261,77.747236,13.162508,77.737314,01-04-2024,02:01:00,02:06:00,sunny,high,scooter
ORD004173,DP0207,27,4.9,13.068853,77.6992,12.965011,77.565517,01-04-2024,03:14:00,03:20:00,sunny,medium,bike
ORD004174,DP0407,24,4.4,13.07593,77.573154,13.0325,77.63358,01-04-2024,05:20:00,05:24:00,sunny,medium,bicycle
ORD004175,DP0140,32,4.8,13.023759,77.518895,13.071522,77.46093,02-04-2024,12:43:00,12:47:00,cloudy,medium,bicycle
ORD004176,DP0227,37,3.3,12.920556,77.520733,12.833055,77.779724,02-04-2024,13:33:00,13:41:00,rainy,medium,scooter
ORD004177,DP0390,25,3,12.927953,77.633826,12.889369,77.585842,02-04-2024,17:30:00,17:37:00,sunny,medium,bike
ORD004178,DP0420,28,4.7,13.025347,77.739036,12.801907,77.702182,02-04-2024,20:36:00,20:39:00,foggy,jam,bike
ORD004179,DP0046,26,3.9,13.002809,77.451329,13.137798,77.764599,02-04-2024,00:39:00,00:41:00,cloudy,jam,bike
ORD004180,DP0238,21,3.4,13.000099,77.507092,13.078618,77.742938,02-04-2024,01:54:00,02:00:00,sunny,high,bike
ORD004181,DP0319,30,4.2,13.098973,77.480541,12.890759,77.782637,02-04-2024,02:06:00,02:12:00,rainy,high,bike
ORD004182,DP0181,30,4.2,12.992081,77.621661,12.987992,77.785551,02-04-2024,03:08:00,03:10:00,windy,medium,bike
ORD004183,DP0388,34,4.2,13.048631,77.576214,13.176444,77.424738,03-04-2024,05:56:00,06:00:00,sunny,medium,bike
ORD004184,DP0387,39,4.2,12.998323,77.480777,12.848176,77.511567,03-04-2024,07:48:00,07:51:00,sunny,high,scooter
ORD004185,DP0114,26,3.2,13.10921,77.584066000000007,13.034879,77.737645,03-04-2024,13:30:00,13:34:00,sunny,low,scooter
ORD004186,DP0023,23,3.7,13.100223,77.685549,12.821992,77.611922,03-04-2024,13:52:00,13:58:00,sunny,low,scooter
ORD004187,DP0275,24,3.3,12.919849,77.551829,13.003109,77.575444,03-04-2024,14:07:00,14:09:00,windy,low,bike
ORD004188,DP0020,23,5,12.899145,77.749289,13.015659,77.41569,03-04-2024,15:26:00,15:32:00,cloudy,low,scooter
ORD004189,DP0174,34,4.6,12.891842,77.473066,12.968624,77.707475,03-04-2024,18:04:00,18:06:00,sunny,medium,bicycle
ORD004190,DP0186,26,3.3,12.897429,77.697767,12.813083,77.434725,03-04-2024,21:10:00,21:18:00,sunny,medium,bike
ORD004191,DP0413,31,4.2,12.98452,77.524214,13.045344,77.604008,03-04-2024,21:20:00,21:28:00,foggy,low,bike
ORD004192,DP0496,27,4,12.909211,77.739488,13.13853,77.756438,03-04-2024,00:37:00,00:42:00,sunny,high,bike
ORD004193,DP0075,29,4.6,13.025421,77.516398,12.91511,77.689962,03-04-2024,03:51:00,03:57:00,sunny,medium,scooter
ORD004194,DP0316,20,4.4,12.921951,77.653416000000007,12.954026,77.58785,04-04-2024,09:55:00,09:58:00,cloudy,medium,bike
ORD004195,DP0404,22,3.9,13.138016,77.746784,12.96957,77.557993,04-04-2024,10:19:00,10:21:00,sunny,low,bike
ORD004196,DP0181,18,4.7,13.038626,77.645009,13.148648,77.645644,04-04-2024,12:28:00,12:31:00,foggy,medium,bicycle
ORD004197,DP0450,21,4.1,13.091446,77.675917,13.029993,77.577449,04-04-2024,00:44:00,00:50:00,rainy,medium,bike
ORD004198,DP0281,27,4.3,13.044651,77.573504,13.197805,77.682638,04-04-2024,02:10:00,02:14:00,cloudy,low,scooter
ORD004199,DP0374,29,5,12.977744,77.610831,12.916967,77.454145,04-04-2024,04:24:00,04:26:00,sunny,medium,bike
ORD004200,DP0182,38,4.1,13.109808,77.654344,13.031955,77.716069,05-04-2024,07:15:00,07:19:00,sunny,high,bike
ORD004201,DP0020,20,3.4,12.854944,77.732546,13.063937,77.736999,05-04-2024,10:11:00,10:14:00,cloudy,jam,bicycle
ORD004202,DP0254,26,4.1,12.85495,77.710968,12.908248,77.712212,05-04-2024,10:32:00,10:34:00,sunny,medium,scooter
ORD004203,DP0032,25,3.5,12.919161,77.736991,12.827127,77.680189,05-04-2024,13:14:00,13:18:00,sunny,medium,bike
ORD004204,DP0084,32,3.1,12.964576,77.484106,12.915171,77.572598,05-04-2024,14:41:00,14:46:00,cloudy,medium,bike
ORD004205,DP0171,27,3.4,13.0176,77.546892,12.923354,77.445773,05-04-2024,19:52:00,19:56:00,cloudy,medium,scooter
ORD004206,DP0180,29,3.4,13.071194,77.685434,12.927986,77.609296,05-04-2024,02:44:00,02:51:00,rainy,low,bike
ORD004207,DP0210,28,3.3,13.087016,77.503964,13.195948,77.442248,05-04-2024,03:24:00,03:31:00,foggy,medium,bike
ORD004208,DP0345,29,4.4,13.103567,77.467457,12.836717,77.577305,06-04-2024,07:14:00,07:17:00,rainy,jam,bike
ORD004209,DP0482,22,4.5,12.877476,77.605187,12.891394,77.523004,06-04-2024,09:17:00,09:20:00,sunny,medium,bike
ORD004210,DP0161,31,3.5,12.939316,77.581679,12.839449,77.519575,06-04-2024,10:33:00,10:40:00,sunny,medium,bike
ORD004211,DP0336,35,4,13.045753,77.711919,12.803509,77.760729,06-04-2024,10:48:00,10:53:00,windy,jam,bike
ORD004212,DP0203,28,4.7,12.900753,77.678301,12.958747,77.797285,06-04-2024,12:20:00,12:23:00,cloudy,high,bike
ORD004213,DP0086,31,3.1,13.130863,77.63302,13.149223,77.769247,06-04-2024,12:32:00,12:36:00,rainy,high,scooter
ORD004214,DP0431,20,3.3,13.049566,77.585429,12.928829,77.700956,06-04-2024,15:59:00,16:02:00,sunny,medium,scooter
ORD004215,DP0130,36,4.4,13.079532,77.716476,12.836079,77.574234,06-04-2024,19:10:00,19:15:00,rainy,low,bike
ORD004216,DP0194,31,3,13.0957,77.683042,12.913946,77.487857,06-04-2024,02:45:00,02:50:00,windy,medium,bike
ORD004217,DP0350,39,3.3,12.864175,77.64184,13.058617,77.681213,06-04-2024,04:11:00,04:17:00,sunny,medium,bike
ORD004218,DP0191,28,3.5,12.882849,77.545426,13.131403,77.631842,06-04-2024,05:29:00,05:35:00,cloudy,low,bike
ORD004219,DP0466,37,3.7,12.924649,77.46459,12.811647,77.418354,07-04-2024,07:39:00,07:45:00,rainy,low,bike
ORD004220,DP0390,27,3.5,12.864425,77.531659,12.829025,77.780536,07-04-2024,09:51:00,09:55:00,cloudy,high,bike
ORD004221,DP0442,29,4,12.97745,77.572814,13.020487,77.581061,07-04-2024,17:17:00,17:21:00,cloudy,low,scooter
ORD004222,DP0345,29,3.7,12.994327,77.613706,12.928585,77.44983,07-04-2024,20:31:00,20:38:00,sunny,medium,bicycle
ORD004223,DP0292,24,3.5,12.901521,77.469327,12.851332,77.481519,07-04-2024,03:21:00,03:24:00,sunny,high,scooter
ORD004224,DP0488,30,3.2,12.911116,77.723095,13.085861,77.657744,07-04-2024,03:59:00,04:04:00,cloudy,high,bike
ORD004225,DP0238,33,4.9,12.979866,77.539166,13.146151,77.789467,08-04-2024,14:49:00,14:55:00,sunny,high,scooter
ORD004226,DP0412,27,4.9,13.117519,77.706668,12.809101,77.667807,08-04-2024,20:24:00,20:27:00,cloudy,low,bike
ORD004227,DP0265,24,3,13.092645,77.676126,13.028366,77.79768,08-04-2024,20:46:00,20:51:00,windy,high,scooter
ORD004228,DP0475,27,4.8,12.910235,77.739957,13.161051,77.522477,08-04-2024,21:38:00,21:45:00,sunny,medium,bike
ORD004229,DP0235,39,4.3,12.916039,77.523758,12.863847,77.64135,08-04-2024,00:18:00,00:21:00,rainy,jam,bike
ORD004230,DP0067,18,3.5,13.065292,77.747751,12.828566,77.625395,08-04-2024,04:03:00,04:11:00,sunny,high,bike
ORD004231,DP0008,25,3.4,13.053601,77.687145,13.00927,77.457128,08-04-2024,04:33:00,04:41:00,sunny,high,bike
ORD004232,DP0279,31,4.5,12.999296,77.579021,12.825735,77.460587,09-04-2024,13:27:00,13:29:00,sunny,jam,bike
ORD004233,DP0037,22,4.5,12.946175,77.705271,13.123075,77.638453,09-04-2024,13:48:00,13:55:00,rainy,medium,bike
ORD004234,DP0117,38,4.2,12.866167,77.603819,12.803137,77.714369,09-04-2024,15:02:00,15:09:00,sunny,medium,bike
ORD004235,DP0283,22,4.8,13.138265,77.469841,12.971483,77.402849,09-04-2024,17:03:00,17:06:00,windy,medium,bike
ORD004236,DP0359,23,3.5,13.001183,77.451532,12.981019,77.59793,09-04-2024,17:38:00,17:43:00,sunny,medium,scooter
ORD004237,DP0016,32,4.8,13.104409,77.521237,12.820858,77.634171,09-04-2024,22:56:00,22:58:00,cloudy,medium,bike
ORD004238,DP0021,35,3.1,13.003011,77.735672,12.888904,77.588405,09-04-2024,23:32:00,23:37:00,rainy,low,bike
ORD004239,DP0338,23,4.9,12.951084,77.688449,13.140986,77.626417,09-04-2024,00:25:00,00:33:00,windy,high,bike
ORD004240,DP0302,30,4.7,12.955167,77.604653,13.198102,77.585632,09-04-2024,01:33:00,01:40:00,rainy,high,bike
ORD004241,DP0103,18,4.5,13.134985,77.694914,13.022096,77.431286,09-04-2024,04:38:00,04:42:00,rainy,medium,bike
ORD004242,DP0313,33,3.1,13.135918,77.748998,13.098318,77.546835,10-04-2024,06:03:00,06:10:00,cloudy,medium,scooter
ORD004243,DP0493,43,4.7,12.940167,77.55172,12.866871,77.759818,10-04-2024,07:29:00,07:35:00,windy,high,bike
ORD004244,DP0208,30,4.6,12.927087,77.467808,13.081731,77.748441,10-04-2024,08:50:00,08:57:00,rainy,medium,bike
ORD004245,DP0061,18,3.2,12.975895,77.573164,13.164756,77.427867,10-04-2024,12:25:00,12:32:00,sunny,high,scooter
ORD004246,DP0108,29,3.4,12.907672,77.617256,13.098708,77.499653,10-04-2024,12:51:00,12:55:00,rainy,medium,bicycle
ORD004247,DP0031,30,3,13.055146,77.50483,13.007323,77.543793,10-04-2024,17:58:00,18:02:00,sunny,jam,scooter
ORD004248,DP0353,29,3.1,13.124272,77.614645,12.856308,77.538862,10-04-2024,18:24:00,18:27:00,cloudy,low,bike
ORD004249,DP0397,27,4.7,13.108068,77.7366,12.869584,77.598395,10-04-2024,20:51:00,20:58:00,cloudy,medium,scooter
ORD004250,DP0355,30,3.7,12.950515,77.537918,13.004819,77.618422,10-04-2024,23:33:00,23:40:00,sunny,high,bike
ORD004251,DP0088,18,3.5,13.059493,77.598158,12.943284,77.673253,11-04-2024,07:19:00,07:22:00,cloudy,medium,bike
ORD004252,DP0414,31,4.9,13.075775,77.457224,13.026503,77.439616,11-04-2024,08:03:00,08:07:00,rainy,medium,scooter
ORD004253,DP0447,24,4.2,13.026604,77.72214,13.057595,77.563288,11-04-2024,14:50:00,14:56:00,windy,medium,bicycle
ORD004254,DP0010,28,3,12.993214,77.471118,12.812922,77.558647,11-04-2024,18:07:00,18:12:00,windy,high,bike
ORD004255,DP0440,26,3.4,12.963484,77.543674,13.189108,77.798553,11-04-2024,19:22:00,19:26:00,windy,high,bike
ORD004256,DP0081,26,4.2,12.920837,77.644086,12.920365,77.73076,11-04-2024,22:37:00,22:41:00,sunny,medium,bike
ORD004257,DP0401,26,4.6,12.914813,77.477304,12.930491,77.501346,11-04-2024,23:24:00,23:26:00,windy,medium,bike
ORD004258,DP0032,32,4.4,13.114258,77.73428,12.826837,77.518737,11-04-2024,00:38:00,00:43:00,windy,high,bicycle
ORD004259,DP0129,31,4.4,13.08955,77.663313,12.882799,77.426114,11-04-2024,04:57:00,05:03:00,sunny,high,scooter
ORD004260,DP0294,24,3.6,13.021521,77.730294,13.186489,77.425248,12-04-2024,07:07:00,07:13:00,sunny,medium,bike
ORD004261,DP0268,39,3.3,13.028879,77.495206,13.100748,77.683752,12-04-2024,08:36:00,08:42:00,cloudy,low,scooter
ORD004262,DP0193,32,3.3,13.036747,77.640746,12.839656,77.589844,12-04-2024,10:18:00,10:20:00,sunny,medium,bicycle
ORD004263,DP0099,31,3.9,12.883747,77.653279,13.191666,77.416811,12-04-2024,15:39:00,15:46:00,rainy,jam,bike
ORD004264,DP0164,25,4,13.136745,77.713578,12.976889,77.649279,12-04-2024,21:35:00,21:40:00,sunny,medium,scooter
ORD004265,DP0481,30,4.3,13.113779,77.475756,13.158517,77.765112,12-04-2024,04:29:00,04:36:00,sunny,low,scooter
ORD004266,DP0104,36,4.2,12.985076,77.692857,12.964418,77.563746,12-04-2024,04:53:00,04:59:00,windy,low,bike
ORD004267,DP0355,36,4.6,12.874544,77.598253,13.037668,77.426499,13-04-2024,05:58:00,06:02:00,cloudy,high,bike
ORD004268,DP0261,27,3.3,13.120087,77.610139,12.86774,77.42353,13-04-2024,06:34:00,06:37:00,sunny,medium,bike
ORD004269,DP0308,29,3.6,13.040637,77.578199,12.845985,77.670499,13-04-2024,08:51:00,08:55:00,sunny,low,scooter
ORD004270,DP0467,20,3.8,12.853821,77.475192,13.13203,77.598957,13-04-2024,09:55:00,09:59:00,cloudy,low,scooter
ORD004271,DP0462,37,4.5,12.966441,77.460489,13.128351,77.745317,13-04-2024,17:51:00,17:58:00,rainy,medium,scooter
ORD004272,DP0092,35,4.7,12.86142,77.648785,12.978846,77.799178,13-04-2024,18:08:00,18:13:00,sunny,high,bike
ORD004273,DP0401,25,4.4,12.898305,77.708463,12.826472,77.546131,13-04-2024,22:29:00,22:31:00,cloudy,high,scooter
ORD004274,DP0357,27,4.5,13.078144,77.733539,13.14507,77.683551,13-04-2024,03:36:00,03:39:00,rainy,low,bike
ORD004275,DP0110,25,3,13.079091,77.569943,13.147088,77.520871,14-04-2024,08:02:00,08:05:00,sunny,medium,bike
ORD004276,DP0223,26,3.7,13.009793,77.740445,12.936081,77.669155,14-04-2024,16:07:00,16:11:00,sunny,low,bike
ORD004277,DP0474,36,3.1,12.920365,77.673185,13.08795,77.450473,14-04-2024,02:02:00,02:07:00,cloudy,low,bike
ORD004278,DP0418,31,3.3,13.125126,77.53423,12.933734,77.53652,14-04-2024,02:24:00,02:32:00,windy,medium,scooter
ORD004279,DP0369,18,3.3,13.010332,77.468824,12.813042,77.622894,14-04-2024,03:28:00,03:33:00,sunny,medium,bike
ORD004280,DP0124,38,3.9,12.91345,77.714876,13.105012,77.743861,14-04-2024,04:39:00,04:44:00,foggy,high,bike
ORD004281,DP0360,30,3.9,13.07331,77.673407,13.012827,77.799156,15-04-2024,07:49:00,07:52:00,windy,medium,bike
ORD004282,DP0167,32,4.9,12.932228,77.628477,12.896704,77.402259,15-04-2024,08:23:00,08:29:00,sunny,medium,bike
ORD004283,DP0357,26,4.9,13.028131,77.561317,12.882925,77.627242,15-04-2024,09:09:00,09:13:00,windy,jam,bike
ORD004284,DP0208,34,4.1,12.917185,77.612951,12.885624,77.5914,15-04-2024,12:47:00,12:55:00,sunny,medium,scooter
ORD004285,DP0192,27,3.4,12.908777,77.554161,12.848813,77.55338,15-04-2024,12:55:00,13:01:00,cloudy,high,scooter
ORD004286,DP0274,27,4.4,12.871343,77.739937,13.105494,77.77391,15-04-2024,16:25:00,16:33:00,sunny,medium,scooter
ORD004287,DP0042,21,3.6,12.977815,77.470234,12.954698,77.719567,15-04-2024,18:21:00,18:25:00,rainy,high,scooter
ORD004288,DP0215,21,3.8,13.016893,77.557908,13.130904,77.507054,15-04-2024,22:52:00,22:59:00,foggy,low,bike
ORD004289,DP0336,32,3.4,13.081225,77.558656,12.824165,77.495602,15-04-2024,03:17:00,03:21:00,sunny,high,bike
ORD004290,DP0182,21,4,13.0536,77.71928,13.144685,77.750819,15-04-2024,03:27:00,03:31:00,cloudy,medium,bike
ORD004291,DP0166,31,3.4,13.028535,77.554594,13.125414,77.572338,15-04-2024,04:17:00,04:22:00,rainy,medium,bicycle
ORD004292,DP0311,33,4.7,13.070991,77.530669,13.03605,77.715757,15-04-2024,04:36:00,04:43:00,sunny,medium,bike
ORD004293,DP0153,39,3.4,12.945131,77.597425,12.984594,77.473364,15-04-2024,05:11:00,05:14:00,rainy,high,bike
ORD004294,DP0321,33,4.5,13.003877,77.703163,13.169537,77.647685,15-04-2024,05:24:00,05:30:00,cloudy,high,bike
ORD004295,DP0369,32,3.5,13.127484,77.548834,12.895637,77.699205,16-04-2024,06:33:00,06:40:00,sunny,low,bike
ORD004296,DP0271,23,4.9,12.85362,77.48845,13.199644,77.483793,16-04-2024,09:18:00,09:24:00,sunny,high,bike
ORD004297,DP0078,36,3.4,13.011735,77.67873,13.096016,77.768287,16-04-2024,09:54:00,09:57:00,windy,high,bike
ORD004298,DP0416,32,4.2,12.885672,77.472882,13.037852000000001,77.556204,16-04-2024,10:37:00,10:43:00,cloudy,high,scooter
ORD004299,DP0498,30,3.2,12.874439,77.479401,12.837721,77.682665,16-04-2024,15:08:00,15:12:00,cloudy,medium,bike
ORD004300,DP0063,35,4.9,13.046613,77.5223,13.031177,77.635883,16-04-2024,15:53:00,15:58:00,sunny,medium,scooter
ORD004301,DP0075,23,4.5,12.967838,77.741055,13.123737,77.418576,16-04-2024,18:27:00,18:32:00,sunny,low,bike
ORD004302,DP0031,31,4.8,12.940299,77.51764,12.859218,77.499563,16-04-2024,00:08:00,00:12:00,cloudy,medium,bike
ORD004303,DP0103,31,4.5,13.065352,77.630314,12.966953,77.791069,16-04-2024,01:14:00,01:16:00,foggy,jam,scooter
ORD004304,DP0102,18,3.2,13.07195,77.538214,12.898847,77.791445,17-04-2024,06:07:00,06:11:00,sunny,high,bike
ORD004305,DP0189,20,3.5,13.078046,77.7123,12.966652,77.739622,17-04-2024,06:22:00,06:28:00,cloudy,low,scooter
ORD004306,DP0027,20,3.1,12.897665,77.595046,12.832001,77.616051,17-04-2024,09:27:00,09:34:00,sunny,low,scooter
