order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins
ORD004083,DP0032,27,3.1,2024-03-23T00:00:00Z,11,Saturday,March,1,0,sunny,high,bike,2.58,Burger Palace,North,None,1,24.9,28.3
ORD004084,DP0153,28,3.2,2024-03-23T00:00:00Z,16,Saturday,March,1,0,sunny,medium,bike,7.25,Salad Bowl,South,None,0,21.1,22.2
ORD004085,DP0249,31,4.8,2024-03-23T00:00:00Z,19,Saturday,March,1,1,cloudy,high,scooter,6.91,Roll Master,South,Navratri,0,40.2,37.5
ORD004086,DP0255,27,4.9,2024-03-23T00:00:00Z,23,Saturday,March,1,0,sunny,low,scooter,2.72,Dosa Point,East,None,1,21.1,21.8
ORD004087,DP0391,24,3.7,2024-03-23T00:00:00Z,2,Sunday,March,1,0,windy,medium,bicycle,9.22,Burger Palace,South,None,0,32.8,31.8
ORD004088,DP0367,30,3.7,2024-03-23T00:00:00Z,2,Sunday,March,1,0,cloudy,low,scooter,8.89,Pizza Hub,Central,None,0,19.6,20.7
ORD004089,DP0480,27,4.4,2024-03-23T00:00:00Z,3,Sunday,March,1,0,sunny,medium,scooter,3.17,Sushi Spot,East,None,0,12.1,13.2
ORD004090,DP0117,25,4.3,2024-03-23T00:00:00Z,4,Sunday,March,1,0,sunny,high,scooter,6.31,Burger Palace,Central,None,0,25.6,29.9
ORD004091,DP0179,30,5,2024-03-23T00:00:00Z,5,Sunday,March,1,0,sunny,high,bike,6.42,Wrap Zone,Central,New Year,1,37.4,40.3
ORD004092,DP0258,31,4.3,2024-03-24T00:00:00Z,7,Sunday,March,1,0,rainy,medium,scooter,4.93,Spice Garden,West,Navratri,1,40.5,34.5
ORD004093,DP0322,25,3.2,2024-03-24T00:00:00Z,10,Sunday,March,1,0,windy,jam,scooter,10.48,BBQ Junction,South,None,1,44.3,52
ORD004094,DP0020,20,3.9,2024-03-24T00:00:00Z,11,Sunday,March,1,0,cloudy,jam,scooter,3.59,Spice Garden,East,None,0,27.7,32.3
ORD004095,DP0388,29,3.1,2024-03-24T00:00:00Z,12,Sunday,March,1,1,windy,medium,bike,6.18,Burger Palace,North,None,1,30.8,35
ORD004096,DP0439,26,4.1,2024-03-24T00:00:00Z,17,Sunday,March,1,0,rainy,high,scooter,3.99,Curry Corner,East,None,1,30.6,30.9
ORD004097,DP0063,33,3.4,2024-03-24T00:00:00Z,20,Sunday,March,1,1,windy,high,bike,4.63,Salad Bowl,South,None,0,27.4,24.2
ORD004098,DP0258,30,3.7,2024-03-24T00:00:00Z,22,Sunday,March,1,0,sunny,medium,bicycle,9.16,BBQ Junction,Central,None,0,24.9,24.5
ORD004099,DP0107,24,4.9,2024-03-24T00:00:00Z,0,Monday,March,0,0,cloudy,high,scooter,7.49,Spice Garden,Central,None,0,28,32.5
ORD004100,DP0406,32,4.5,2024-03-24T00:00:00Z,2,Monday,March,0,0,sunny,medium,scooter,5.22,Roll Master,North,None,0,18.9,16.5
ORD004101,DP0282,19,4,2024-03-24T00:00:00Z,3,Monday,March,0,0,sunny,high,bike,3.48,Roll Master,West,None,1,29.5,30.5
ORD004102,DP0388,27,4.2,2024-03-24T00:00:00Z,3,Monday,March,0,0,windy,jam,bicycle,6.3,Noodle House,North,None,1,29.5,32.8
ORD004103,DP0190,27,3.9,2024-03-24T00:00:00Z,4,Monday,March,0,0,sunny,high,bike,3.83,Taco Town,East,None,0,15.5,17.6
ORD004104,DP0362,20,3.1,2024-03-25T00:00:00Z,7,Monday,March,0,0,foggy,low,bike,4.49,Spice Garden,East,None,1,30.7,27.8
ORD004105,DP0266,28,4.6,2024-03-25T00:00:00Z,15,Monday,March,0,0,sunny,high,scooter,3.06,Wrap Zone,East,None,1,20.6,22.1
ORD004106,DP0314,32,4.9,2024-03-25T00:00:00Z,0,Tuesday,March,0,0,windy,high,scooter,2.98,Sandwich Stop,West,None,1,28.7,32.7
ORD004107,DP0411,24,4,2024-03-25T00:00:00Z,3,Tuesday,March,0,0,foggy,medium,bicycle,2.39,Taco Town,North,None,1,31.9,31.9
ORD004108,DP0214,30,4.4,2024-03-25T00:00:00Z,3,Tuesday,March,0,0,foggy,low,scooter,5.06,Dosa Point,East,None,0,20.1,17.6
ORD004109,DP0068,35,4.1,2024-03-25T00:00:00Z,3,Tuesday,March,0,0,sunny,medium,bike,2.6,Pizza Hub,West,None,1,18.8,17.6
ORD004110,DP0224,19,4.6,2024-03-26T00:00:00Z,9,Tuesday,March,0,0,sunny,low,scooter,21.5,Dosa Point,East,None,1,56.7,54.3
ORD004111,DP0176,22,4.6,2024-03-26T00:00:00Z,12,Tuesday,March,0,1,rainy,medium,bike,6.3,Rice Bucket,North,None,0,34.1,30.5
ORD004112,DP0141,28,3.7,2024-03-26T00:00:00Z,12,Tuesday,March,0,1,sunny,high,scooter,3.61,Sandwich Stop,Central,None,0,22.1,25.5
ORD004113,DP0378,32,4.9,2024-03-26T00:00:00Z,15,Tuesday,March,0,0,windy,medium,bicycle,10.8,BBQ Junction,West,Navratri,0,42.9,43.3
ORD004114,DP0433,25,4.4,2024-03-26T00:00:00Z,16,Tuesday,March,0,0,cloudy,high,bike,5.46,Noodle House,South,None,1,30.8,32.1
ORD004115,DP0357,27,4.3,2024-03-26T00:00:00Z,21,Tuesday,March,0,1,cloudy,high,bike,5.52,Pizza Hub,West,None,0,30.3,31.5
ORD004116,DP0218,30,3,2024-03-26T00:00:00Z,22,Tuesday,March,0,0,foggy,medium,scooter,4.38,Burger Palace,West,None,1,26.9,26.4
ORD004117,DP0141,24,4,2024-03-26T00:00:00Z,0,Wednesday,March,0,0,rainy,low,scooter,4.74,Noodle House,North,None,0,16.4,18.6
ORD004118,DP0443,27,4.9,2024-03-26T00:00:00Z,0,Wednesday,March,0,0,sunny,high,bike,3.15,Noodle House,Central,None,0,23.3,23
ORD004119,DP0044,33,3.4,2024-03-26T00:00:00Z,1,Wednesday,March,0,0,windy,low,bike,5.45,Wrap Zone,South,None,1,24.9,29.8
ORD004120,DP0218,23,4.9,2024-03-27T00:00:00Z,5,Wednesday,March,0,0,sunny,medium,bike,3.46,Salad Bowl,Central,None,1,21.9,21.2
ORD004121,DP0500,31,3.6,2024-03-27T00:00:00Z,6,Wednesday,March,0,0,sunny,high,scooter,6.86,Roll Master,North,Navratri,0,36.8,39.5
ORD004122,DP0478,34,3,2024-03-27T00:00:00Z,14,Wednesday,March,0,0,sunny,medium,scooter,13.68,Sandwich Stop,East,None,1,37.9,42.7
ORD004123,DP0025,30,3.9,2024-03-27T00:00:00Z,18,Wednesday,March,0,0,cloudy,medium,scooter,7.5,Wrap Zone,West,Holi,0,27.6,31.2
ORD004124,DP0490,22,3.8,2024-03-27T00:00:00Z,19,Wednesday,March,0,1,rainy,high,bike,6.58,Biryani Express,Central,None,0,37.4,40.8
ORD004125,DP0009,32,4,2024-03-27T00:00:00Z,22,Wednesday,March,0,0,windy,high,bike,10.57,Rice Bucket,North,None,1,44.8,39.6
ORD004126,DP0196,32,4.2,2024-03-27T00:00:00Z,23,Wednesday,March,0,0,windy,jam,bike,6.87,Roll Master,West,None,0,31.8,35.8
ORD004127,DP0327,35,4.3,2024-03-27T00:00:00Z,0,Thursday,March,0,0,cloudy,medium,bicycle,2.79,Burger Palace,South,None,0,13.3,15.7
ORD004128,DP0395,25,4.9,2024-03-28T00:00:00Z,6,Thursday,March,0,0,sunny,medium,scooter,9.36,Biryani Express,West,Eid,0,30.5,32.4
ORD004129,DP0486,22,3,2024-03-28T00:00:00Z,8,Thursday,March,0,0,cloudy,high,scooter,4.07,Biryani Express,South,None,0,22.1,25.5
ORD004130,DP0298,35,4.7,2024-03-28T00:00:00Z,11,Thursday,March,0,0,sunny,high,bike,4.62,Biryani Express,East,None,1,24.9,24.3
ORD004131,DP0380,23,3.8,2024-03-28T00:00:00Z,11,Thursday,March,0,0,sunny,medium,bicycle,4.52,Roll Master,Central,None,1,26.2,26.2
ORD004132,DP0189,21,4.4,2024-03-28T00:00:00Z,15,Thursday,March,0,0,windy,low,bike,4.75,Pizza Hub,North,None,0,16.6,15.6
ORD004133,DP0087,33,4.8,2024-03-28T00:00:00Z,15,Thursday,March,0,0,sunny,medium,bike,3.67,Salad Bowl,North,None,0,16.2,18.5
ORD004134,DP0014,25,3.9,2024-03-28T00:00:00Z,22,Thursday,March,0,0,windy,high,bike,8.8,Salad Bowl,South,Christmas,1,45.3,43.8
ORD004135,DP0277,35,4.6,2024-03-28T00:00:00Z,23,Thursday,March,0,0,sunny,high,bike,8.4,Rice Bucket,East,Diwali,0,38.2,45.8
ORD004136,DP0414,37,4.9,2024-03-28T00:00:00Z,1,Friday,March,0,0,windy,medium,scooter,5.28,Rice Bucket,Central,None,0,19.6,17.5
ORD004137,DP0466,30,4.3,2024-03-28T00:00:00Z,3,Friday,March,0,0,foggy,medium,bike,4.14,Sandwich Stop,North,None,0,21.3,19.2
ORD004138,DP0133,24,3.2,2024-03-29T00:00:00Z,5,Friday,March,0,0,cloudy,high,bicycle,7.37,Taco Town,South,None,1,37.1,42.9
ORD004139,DP0180,30,4.1,2024-03-29T00:00:00Z,5,Friday,March,0,0,sunny,medium,scooter,6.75,Rice Bucket,East,None,1,31.7,34.3
ORD004140,DP0274,21,3,2024-03-29T00:00:00Z,6,Friday,March,0,0,rainy,jam,bike,7.7,Spice Garden,South,None,1,42.3,41.8
ORD004141,DP0466,36,4,2024-03-29T00:00:00Z,10,Friday,March,0,0,sunny,medium,bike,8.43,BBQ Junction,East,None,0,32.4,38.9
ORD004142,DP0134,28,4.4,2024-03-29T00:00:00Z,10,Friday,March,0,0,rainy,jam,bike,5.53,Salad Bowl,Central,None,0,28.1,31.3
ORD004143,DP0282,26,3.3,2024-03-29T00:00:00Z,11,Friday,March,0,0,windy,low,scooter,7.08,Taco Town,East,New Year,0,30.8,30.3
ORD004144,DP0006,31,4.4,2024-03-29T00:00:00Z,21,Friday,March,0,1,sunny,jam,scooter,3.75,Burger Palace,South,None,0,28.2,32.3
ORD004145,DP0480,26,3.8,2024-03-29T00:00:00Z,22,Friday,March,0,0,sunny,jam,scooter,12.17,Biryani Express,East,None,0,42.4,37.4
ORD004146,DP0008,32,4.7,2024-03-29T00:00:00Z,1,Saturday,March,1,0,sunny,medium,bike,8.79,Wrap Zone,Central,None,0,22.8,23.2
ORD004147,DP0258,18,3.8,2024-03-29T00:00:00Z,1,Saturday,March,1,0,foggy,medium,scooter,15.9,Pizza Hub,Central,None,1,52.8,57
ORD004148,DP0411,24,3.5,2024-03-30T00:00:00Z,9,Saturday,March,1,0,cloudy,jam,scooter,2.87,Spice Garden,North,None,0,23.6,24.9
ORD004149,DP0225,31,3.6,2024-03-30T00:00:00Z,9,Saturday,March,1,0,sunny,medium,bike,14.32,Burger Palace,Central,None,0,39.7,34.1
ORD004150,DP0009,18,4.8,2024-03-30T00:00:00Z,9,Saturday,March,1,0,windy,high,scooter,4.19,Rice Bucket,North,None,0,26.5,27.1
ORD004151,DP0435,18,4.7,2024-03-30T00:00:00Z,11,Saturday,March,1,0,rainy,low,bike,3.96,Sushi Spot,North,None,0,23.5,22.1
ORD004152,DP0360,27,3.7,2024-03-30T00:00:00Z,12,Saturday,March,1,1,cloudy,medium,scooter,5.32,Pizza Hub,East,None,1,29.9,32.9
ORD004153,DP0066,28,4.3,2024-03-30T00:00:00Z,13,Saturday,March,1,1,cloudy,low,bicycle,2.09,Burger Palace,Central,None,0,16.7,16.9
ORD004154,DP0443,30,4.2,2024-03-30T00:00:00Z,17,Saturday,March,1,0,foggy,low,bike,6.63,Biryani Express,South,None,0,25.7,24.6
ORD004155,DP0333,28,3.9,2024-03-30T00:00:00Z,22,Saturday,March,1,0,cloudy,low,bike,5.31,Rice Bucket,West,None,0,18.6,18.2
ORD004156,DP0354,34,4,2024-03-30T00:00:00Z,22,Saturday,March,1,0,sunny,high,bike,9.93,Taco Town,North,Diwali,0,45.1,53
ORD004157,DP0409,34,3.9,2024-03-30T00:00:00Z,1,Sunday,March,1,0,rainy,medium,bicycle,5.33,BBQ Junction,South,Diwali,0,29.3,27.2
ORD004158,DP0118,26,4.7,2024-03-30T00:00:00Z,2,Sunday,March,1,0,windy,medium,bicycle,12.77,Sandwich Stop,South,None,0,34.3,31.4
ORD004159,DP0466,32,3.8,2024-03-31T00:00:00Z,6,Sunday,March,1,0,sunny,jam,bicycle,3.87,Roll Master,East,Holi,1,32.4,34.7
ORD004160,DP0373,23,3.8,2024-03-31T00:00:00Z,8,Sunday,March,1,0,rainy,medium,bike,9.79,Wrap Zone,North,None,1,28.8,28.8
ORD004161,DP0213,28,4,2024-03-31T00:00:00Z,10,Sunday,March,1,0,rainy,medium,scooter,17.01,Sushi Spot,Central,Diwali,0,57.7,58.3
ORD004162,DP0453,25,4.3,2024-03-31T00:00:00Z,13,Sunday,March,1,1,sunny,high,bike,8.28,Curry Corner,East,None,1,42.4,39.3
ORD004163,DP0129,28,3,2024-03-31T00:00:00Z,18,Sunday,March,1,0,cloudy,high,bike,6.7,Sushi Spot,Central,None,0,23.2,20.8
ORD004164,DP0184,23,3.3,2024-03-31T00:00:00Z,20,Sunday,March,1,1,sunny,medium,scooter,5.93,Biryani Express,South,None,1,29.3,32.9
ORD004165,DP0087,26,4.6,2024-03-31T00:00:00Z,20,Sunday,March,1,1,cloudy,high,bicycle,4.81,Biryani Express,South,None,0,25.5,24.3
ORD004166,DP0301,21,3.8,2024-03-31T00:00:00Z,4,Monday,April,0,0,windy,low,bike,6.35,Biryani Express,Central,None,1,27.4,26.9
ORD004167,DP0183,31,4.5,2024-04-01T00:00:00Z,8,Monday,April,0,0,cloudy,jam,bike,3.43,Salad Bowl,East,None,1,35.8,41.7
ORD004168,DP0493,31,3,2024-04-01T00:00:00Z,10,Monday,April,0,0,sunny,medium,bike,24.76,Rice Bucket,North,None,0,55.8,59.7
ORD004169,DP0082,31,4.1,2024-04-01T00:00:00Z,16,Monday,April,0,0,windy,medium,bike,5.9,Wrap Zone,Central,None,0,22.5,19.3
ORD004170,DP0037,29,3.6,2024-04-01T00:00:00Z,22,Monday,April,0,0,sunny,high,scooter,4.25,Pizza Hub,East,Holi,0,37.4,43.2
ORD004171,DP0462,23,3.5,2024-04-01T00:00:00Z,1,Tuesday,April,0,0,sunny,high,scooter,4.06,Salad Bowl,South,None,0,24.9,26.1
ORD004172,DP0242,28,4.7,2024-04-01T00:00:00Z,2,Tuesday,April,0,0,sunny,high,scooter,9.61,Dosa Point,East,None,0,31.1,36.1
ORD004173,DP0207,27,4.9,2024-04-01T00:00:00Z,3,Tuesday,April,0,0,sunny,medium,bike,5.2,Sushi Spot,North,None,0,19,20.2
ORD004174,DP0407,24,4.4,2024-04-01T00:00:00Z,5,Tuesday,April,0,0,sunny,medium,bicycle,12.56,Biryani Express,Central,None,0,31,34.3
ORD004175,DP0140,32,4.8,2024-04-02T00:00:00Z,12,Tuesday,April,0,1,cloudy,medium,bicycle,11.63,Salad Bowl,South,Navratri,1,43.6,45.2
ORD004176,DP0227,37,3.3,2024-04-02T00:00:00Z,13,Tuesday,April,0,1,rainy,medium,scooter,9.41,Pizza Hub,Central,None,0,34.3,36
ORD004177,DP0390,25,3,2024-04-02T00:00:00Z,17,Tuesday,April,0,0,sunny,medium,bike,6.74,Roll Master,East,New Year,0,32.2,34.7
ORD004178,DP0420,28,4.7,2024-04-02T00:00:00Z,20,Tuesday,April,0,1,foggy,jam,bike,3.86,Wrap Zone,South,New Year,0,41.9,37.1
ORD004179,DP0046,26,3.9,2024-04-02T00:00:00Z,0,Wednesday,April,0,0,cloudy,jam,bike,7.13,Biryani Express,West,Navratri,0,43.4,51.2
ORD004180,DP0238,21,3.4,2024-04-02T00:00:00Z,1,Wednesday,April,0,0,sunny,high,bike,4.57,Taco Town,North,None,0,20.4,20.6
ORD004181,DP0319,30,4.2,2024-04-02T00:00:00Z,2,Wednesday,April,0,0,rainy,high,bike,3.34,Spice Garden,East,Navratri,0,26.2,27.2
ORD004182,DP0181,30,4.2,2024-04-02T00:00:00Z,3,Wednesday,April,0,0,windy,medium,bike,11.29,Biryani Express,South,Holi,0,44,46.3
ORD004183,DP0388,34,4.2,2024-04-03T00:00:00Z,5,Wednesday,April,0,0,sunny,medium,bike,2.29,Noodle House,East,None,0,15.5,17.6
ORD004184,DP0387,39,4.2,2024-04-03T00:00:00Z,7,Wednesday,April,0,0,sunny,high,scooter,24.14,Salad Bowl,Central,None,1,67.5,59.9
ORD004185,DP0114,26,3.2,2024-04-03T00:00:00Z,13,Wednesday,April,0,1,sunny,low,scooter,5,Taco Town,South,None,0,21.3,23.2
ORD004186,DP0023,23,3.7,2024-04-03T00:00:00Z,13,Wednesday,April,0,1,sunny,low,scooter,6.07,Curry Corner,South,None,1,25.1,30
ORD004187,DP0275,24,3.3,2024-04-03T00:00:00Z,14,Wednesday,April,0,0,windy,low,bike,20.31,Noodle House,Central,None,1,51.1,50
ORD004188,DP0020,23,5,2024-04-03T00:00:00Z,15,Wednesday,April,0,0,cloudy,low,scooter,8.66,Dosa Point,West,None,1,30.2,31.1
ORD004189,DP0174,34,4.6,2024-04-03T00:00:00Z,18,Wednesday,April,0,0,sunny,medium,bicycle,5.57,Sushi Spot,North,None,0,20.8,18.2
ORD004190,DP0186,26,3.3,2024-04-03T00:00:00Z,21,Wednesday,April,0,1,sunny,medium,bike,3.36,Dosa Point,South,New Year,1,27.1,30.9
ORD004191,DP0413,31,4.2,2024-04-03T00:00:00Z,21,Wednesday,April,0,1,foggy,low,bike,3.96,Spice Garden,North,None,1,21.9,21.5
ORD004192,DP0496,27,4,2024-04-03T00:00:00Z,0,Thursday,April,0,0,sunny,high,bike,6.82,Pizza Hub,East,None,1,30.3,29.2
ORD004193,DP0075,29,4.6,2024-04-03T00:00:00Z,3,Thursday,April,0,0,sunny,medium,scooter,7.4,Noodle House,South,None,1,21.7,19.9
ORD004194,DP0316,20,4.4,2024-04-04T00:00:00Z,9,Thursday,April,0,0,cloudy,medium,bike,3.11,Wrap Zone,West,None,0,20.1,19.1
ORD004195,DP0404,22,3.9,2024-04-04T00:00:00Z,10,Thursday,April,0,0,sunny,low,bike,7.87,Curry Corner,South,None,0,18.4,17.2
ORD004196,DP0181,18,4.7,2024-04-04T00:00:00Z,12,Thursday,April,0,1,foggy,medium,bicycle,5.02,Biryani Express,South,None,0,25.4,27.6
ORD004197,DP0450,21,4.1,2024-04-04T00:00:00Z,0,Friday,April,0,0,rainy,medium,bike,5.59,Roll Master,North,None,1,31.1,31.9
ORD004198,DP0281,27,4.3,2024-04-04T00:00:00Z,2,Friday,April,0,0,cloudy,low,scooter,7.72,Sushi Spot,Central,None,1,28,33.3
ORD004199,DP0374,29,5,2024-04-04T00:00:00Z,4,Friday,April,0,0,sunny,medium,bike,3.92,Rice Bucket,South,None,1,20.4,17.9
ORD004200,DP0182,38,4.1,2024-04-05T00:00:00Z,7,Friday,April,0,0,sunny,high,bike,3.91,Roll Master,West,None,1,23.9,28
ORD004201,DP0020,20,3.4,2024-04-05T00:00:00Z,10,Friday,April,0,0,cloudy,jam,bicycle,7.22,Roll Master,East,None,0,35.4,31
ORD004202,DP0254,26,4.1,2024-04-05T00:00:00Z,10,Friday,April,0,0,sunny,medium,scooter,14.49,Dosa Point,West,Eid,0,48.8,48.8
ORD004203,DP0032,25,3.5,2024-04-05T00:00:00Z,13,Friday,April,0,1,sunny,medium,bike,9.64,Biryani Express,East,Navratri,1,46,40.7
ORD004204,DP0084,32,3.1,2024-04-05T00:00:00Z,14,Friday,April,0,0,cloudy,medium,bike,2.18,Sandwich Stop,West,None,0,15.5,16.7
ORD004205,DP0171,27,3.4,2024-04-05T00:00:00Z,19,Friday,April,0,1,cloudy,medium,scooter,3.04,Burger Palace,Central,Navratri,0,23.5,21.4
ORD004206,DP0180,29,3.4,2024-04-05T00:00:00Z,2,Saturday,April,1,0,rainy,low,bike,9.27,Spice Garden,East,None,0,31.6,29.5
ORD004207,DP0210,28,3.3,2024-04-05T00:00:00Z,3,Saturday,April,1,0,foggy,medium,bike,3.8,Dosa Point,South,None,1,24.5,26.3
ORD004208,DP0345,29,4.4,2024-04-06T00:00:00Z,7,Saturday,April,1,0,rainy,jam,bike,14.99,Salad Bowl,East,None,0,44.7,51.6
ORD004209,DP0482,22,4.5,2024-04-06T00:00:00Z,9,Saturday,April,1,0,sunny,medium,bike,4.59,Sushi Spot,North,None,1,24.7,25.1
ORD004210,DP0161,31,3.5,2024-04-06T00:00:00Z,10,Saturday,April,1,0,sunny,medium,bike,6.39,Wrap Zone,East,None,0,23.8,23.5
ORD004211,DP0336,35,4,2024-04-06T00:00:00Z,10,Saturday,April,1,0,windy,jam,bike,8.96,Sandwich Stop,North,Christmas,1,49.4,48.6
ORD004212,DP0203,28,4.7,2024-04-06T00:00:00Z,12,Saturday,April,1,1,cloudy,high,bike,5.51,Spice Garden,South,None,1,34.5,29.4
ORD004213,DP0086,31,3.1,2024-04-06T00:00:00Z,12,Saturday,April,1,1,rainy,high,scooter,7.64,BBQ Junction,North,None,0,36.6,39.3
ORD004214,DP0431,20,3.3,2024-04-06T00:00:00Z,15,Saturday,April,1,0,sunny,medium,scooter,6.34,Taco Town,Central,None,0,25,24.1
ORD004215,DP0130,36,4.4,2024-04-06T00:00:00Z,19,Saturday,April,1,1,rainy,low,bike,4.29,Curry Corner,South,New Year,0,29.1,32.9
ORD004216,DP0194,31,3,2024-04-06T00:00:00Z,2,Sunday,April,1,0,windy,medium,bike,4.7,Pizza Hub,East,Christmas,1,35.4,33.6
ORD004217,DP0350,39,3.3,2024-04-06T00:00:00Z,4,Sunday,April,1,0,sunny,medium,bike,3.94,Salad Bowl,South,None,0,17.9,18.3
ORD004218,DP0191,28,3.5,2024-04-06T00:00:00Z,5,Sunday,April,1,0,cloudy,low,bike,6.33,Sandwich Stop,North,Navratri,0,27.4,24.9
ORD004219,DP0466,37,3.7,2024-04-07T00:00:00Z,7,Sunday,April,1,0,rainy,low,bike,5.85,Dosa Point,North,None,1,24.8,21.5
ORD004220,DP0390,27,3.5,2024-04-07T00:00:00Z,9,Sunday,April,1,0,cloudy,high,bike,4.2,Noodle House,West,None,0,27,29.2
ORD004221,DP0442,29,4,2024-04-07T00:00:00Z,17,Sunday,April,1,0,cloudy,low,scooter,5.58,Burger Palace,West,None,0,14.2,13.1
ORD004222,DP0345,29,3.7,2024-04-07T00:00:00Z,20,Sunday,April,1,1,sunny,medium,bicycle,8.4,BBQ Junction,North,None,1,35.9,39.5
ORD004223,DP0292,24,3.5,2024-04-07T00:00:00Z,3,Monday,April,0,0,sunny,high,scooter,6.9,Dosa Point,Central,None,0,34.7,36.3
ORD004224,DP0488,30,3.2,2024-04-07T00:00:00Z,3,Monday,April,0,0,cloudy,high,bike,8.24,Salad Bowl,West,None,1,32.6,33.2
ORD004225,DP0238,33,4.9,2024-04-08T00:00:00Z,14,Monday,April,0,0,sunny,high,scooter,6.13,Biryani Express,West,None,0,27.1,31.7
ORD004226,DP0412,27,4.9,2024-04-08T00:00:00Z,20,Monday,April,0,1,cloudy,low,bike,8.44,Noodle House,West,None,0,29.7,28.8
ORD004227,DP0265,24,3,2024-04-08T00:00:00Z,20,Monday,April,0,1,windy,high,scooter,2.71,Burger Palace,North,None,0,24.3,25
ORD004228,DP0475,27,4.8,2024-04-08T00:00:00Z,21,Monday,April,0,1,sunny,medium,bike,4.92,Spice Garden,South,Christmas,1,32.2,29.3
ORD004229,DP0235,39,4.3,2024-04-08T00:00:00Z,0,Tuesday,April,0,0,rainy,jam,bike,5.34,Rice Bucket,South,None,1,32.9,29.9
ORD004230,DP0067,18,3.5,2024-04-08T00:00:00Z,4,Tuesday,April,0,0,sunny,high,bike,6.09,Burger Palace,East,None,0,32.4,38
ORD004231,DP0008,25,3.4,2024-04-08T00:00:00Z,4,Tuesday,April,0,0,sunny,high,bike,2.72,Pizza Hub,Central,None,1,26.8,26.3
ORD004232,DP0279,31,4.5,2024-04-09T00:00:00Z,13,Tuesday,April,0,1,sunny,jam,bike,12.26,Noodle House,West,None,0,46.2,47.1
ORD004233,DP0037,22,4.5,2024-04-09T00:00:00Z,13,Tuesday,April,0,1,rainy,medium,bike,9.79,Sandwich Stop,West,None,0,37.7,44.7
ORD004234,DP0117,38,4.2,2024-04-09T00:00:00Z,15,Tuesday,April,0,0,sunny,medium,bike,6.56,Curry Corner,North,None,1,21,20.7
ORD004235,DP0283,22,4.8,2024-04-09T00:00:00Z,17,Tuesday,April,0,0,windy,medium,bike,9.87,Noodle House,East,None,0,33.8,30.7
ORD004236,DP0359,23,3.5,2024-04-09T00:00:00Z,17,Tuesday,April,0,0,sunny,medium,scooter,5.63,Dosa Point,East,Diwali,0,25.6,29.6
ORD004237,DP0016,32,4.8,2024-04-09T00:00:00Z,22,Tuesday,April,0,0,cloudy,medium,bike,8.65,Sushi Spot,West,None,1,33.5,39.8
ORD004238,DP0021,35,3.1,2024-04-09T00:00:00Z,23,Tuesday,April,0,0,rainy,low,bike,9.33,Roll Master,North,None,1,34.8,33
ORD004239,DP0338,23,4.9,2024-04-09T00:00:00Z,0,Wednesday,April,0,0,windy,high,bike,9.9,Taco Town,North,None,1,46.5,43.5
ORD004240,DP0302,30,4.7,2024-04-09T00:00:00Z,1,Wednesday,April,0,0,rainy,high,bike,5.45,Biryani Express,Central,None,0,29.9,26.4
ORD004241,DP0103,18,4.5,2024-04-09T00:00:00Z,4,Wednesday,April,0,0,rainy,medium,bike,5.59,Dosa Point,Central,None,0,23,19.8
ORD004242,DP0313,33,3.1,2024-04-10T00:00:00Z,6,Wednesday,April,0,0,cloudy,medium,scooter,13.05,Biryani Express,West,New Year,1,54.5,50.7
ORD004243,DP0493,43,4.7,2024-04-10T00:00:00Z,7,Wednesday,April,0,0,windy,high,bike,3.11,Taco Town,West,None,0,22,24.4
ORD004244,DP0208,30,4.6,2024-04-10T00:00:00Z,8,Wednesday,April,0,0,rainy,medium,bike,8.65,Curry Corner,West,None,0,34.7,30
ORD004245,DP0061,18,3.2,2024-04-10T00:00:00Z,12,Wednesday,April,0,1,sunny,high,scooter,9.31,BBQ Junction,North,None,0,39.3,41.3
ORD004246,DP0108,29,3.4,2024-04-10T00:00:00Z,12,Wednesday,April,0,1,rainy,medium,bicycle,2.41,Burger Palace,West,None,1,23,24.9
ORD004247,DP0031,30,3,2024-04-10T00:00:00Z,17,Wednesday,April,0,0,sunny,jam,scooter,5.36,Wrap Zone,East,None,0,26.7,28.3
ORD004248,DP0353,29,3.1,2024-04-10T00:00:00Z,18,Wednesday,April,0,0,cloudy,low,bike,12.99,BBQ Junction,South,None,1,34.6,32
ORD004249,DP0397,27,4.7,2024-04-10T00:00:00Z,20,Wednesday,April,0,1,cloudy,medium,scooter,6.36,Sandwich Stop,East,Holi,0,36.4,38.2
ORD004250,DP0355,30,3.7,2024-04-10T00:00:00Z,23,Wednesday,April,0,0,sunny,high,bike,5.04,Salad Bowl,Central,None,1,27.6,27.3
ORD004251,DP0088,18,3.5,2024-04-11T00:00:00Z,7,Thursday,April,0,0,cloudy,medium,bike,4.17,Spice Garden,South,None,0,20,19
ORD004252,DP0414,31,4.9,2024-04-11T00:00:00Z,8,Thursday,April,0,0,rainy,medium,scooter,4.99,Sandwich Stop,South,None,0,19.1,20.5
ORD004253,DP0447,24,4.2,2024-04-11T00:00:00Z,14,Thursday,April,0,0,windy,medium,bicycle,8.43,Sandwich Stop,West,None,0,26.5,28.8
ORD004254,DP0010,28,3,2024-04-11T00:00:00Z,18,Thursday,April,0,0,windy,high,bike,6.97,Taco Town,Central,New Year,1,42.6,38.1
