order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins,delay_mins,is_delayed,delivery_cost_inr,efficiency_score,on_time_pct,cost_per_km
ORD004128,DP0395,25,4.9,2024-03-28T00:00:00Z,6,Thursday,March,0,0,sunny,medium,scooter,9.36,Biryani Express,West,Eid,0,30.5,32.4,-1.9,0,71.33,100,1,7.62
ORD004129,DP0486,22,3,2024-03-28T00:00:00Z,8,Thursday,March,0,0,cloudy,high,scooter,4.07,Biryani Express,South,None,0,22.1,25.5,-3.4,0,45.89,100,1,11.28
ORD004130,DP0298,35,4.7,2024-03-28T00:00:00Z,11,Thursday,March,0,0,sunny,high,bike,4.62,Biryani Express,East,None,1,24.9,24.3,0.6,1,46.9,100,0,10.15
ORD004131,DP0380,23,3.8,2024-03-28T00:00:00Z,11,Thursday,March,0,0,sunny,medium,bicycle,4.52,Roll Master,Central,None,1,26.2,26.2,0,0,42.39,100,1,9.38
ORD004132,DP0189,21,4.4,2024-03-28T00:00:00Z,15,Thursday,March,0,0,windy,low,bike,4.75,Pizza Hub,North,None,0,16.6,15.6,1,1,41.51,100,0,8.74
ORD004133,DP0087,33,4.8,2024-03-28T00:00:00Z,15,Thursday,March,0,0,sunny,medium,bike,3.67,Salad Bowl,North,None,0,16.2,18.5,-2.3,0,42.4,100,1,11.55
ORD004134,DP0014,25,3.9,2024-03-28T00:00:00Z,22,Thursday,March,0,0,windy,high,bike,8.8,Salad Bowl,South,Christmas,1,45.3,43.8,1.5,1,87.23,100,0,9.91
ORD004135,DP0277,35,4.6,2024-03-28T00:00:00Z,23,Thursday,March,0,0,sunny,high,bike,8.4,Rice Bucket,East,Diwali,0,38.2,45.8,-7.6,0,78.41,100,1,9.33
ORD004136,DP0414,37,4.9,2024-03-28T00:00:00Z,1,Friday,March,0,0,windy,medium,scooter,5.28,Rice Bucket,Central,None,0,19.6,17.5,2.1,1,31.98,100,0,6.06
ORD004137,DP0466,30,4.3,2024-03-28T00:00:00Z,3,Friday,March,0,0,foggy,medium,bike,4.14,Sandwich Stop,North,None,0,21.3,19.2,2.1,1,35.1,100,0,8.48
ORD004138,DP0133,24,3.2,2024-03-29T00:00:00Z,5,Friday,March,0,0,cloudy,high,bicycle,7.37,Taco Town,South,None,1,37.1,42.9,-5.8,0,65.42,100,1,8.88
ORD004139,DP0180,30,4.1,2024-03-29T00:00:00Z,5,Friday,March,0,0,sunny,medium,scooter,6.75,Rice Bucket,East,None,1,31.7,34.3,-2.6,0,47.19,100,1,6.99
ORD004140,DP0274,21,3,2024-03-29T00:00:00Z,6,Friday,March,0,0,rainy,jam,bike,7.7,Spice Garden,South,None,1,42.3,41.8,0.5,1,69.86,100,0,9.07
ORD004141,DP0466,36,4,2024-03-29T00:00:00Z,10,Friday,March,0,0,sunny,medium,bike,8.43,BBQ Junction,East,None,0,32.4,38.9,-6.5,0,60.65,100,1,7.19
ORD004142,DP0134,28,4.4,2024-03-29T00:00:00Z,10,Friday,March,0,0,rainy,jam,bike,5.53,Salad Bowl,Central,None,0,28.1,31.3,-3.2,0,59.87,100,1,10.83
ORD004143,DP0282,26,3.3,2024-03-29T00:00:00Z,11,Friday,March,0,0,windy,low,scooter,7.08,Taco Town,East,New Year,0,30.8,30.3,0.5,1,61.15,100,0,8.64
ORD004144,DP0006,31,4.4,2024-03-29T00:00:00Z,21,Friday,March,0,1,sunny,jam,scooter,3.75,Burger Palace,South,None,0,28.2,32.3,-4.1,0,43.64,100,1,11.64
ORD004145,DP0480,26,3.8,2024-03-29T00:00:00Z,22,Friday,March,0,0,sunny,jam,scooter,12.17,Biryani Express,East,None,0,42.4,37.4,5,1,99.71,100,0,8.19
ORD004146,DP0008,32,4.7,2024-03-29T00:00:00Z,1,Saturday,March,1,0,sunny,medium,bike,8.79,Wrap Zone,Central,None,0,22.8,23.2,-0.4,0,61.87,100,1,7.04
ORD004147,DP0258,18,3.8,2024-03-29T00:00:00Z,1,Saturday,March,1,0,foggy,medium,scooter,15.9,Pizza Hub,Central,None,1,52.8,57,-4.2,0,107.83,100,1,6.78
ORD004148,DP0411,24,3.5,2024-03-30T00:00:00Z,9,Saturday,March,1,0,cloudy,jam,scooter,2.87,Spice Garden,North,None,0,23.6,24.9,-1.3,0,40.24,100,1,14.02
ORD004149,DP0225,31,3.6,2024-03-30T00:00:00Z,9,Saturday,March,1,0,sunny,medium,bike,14.32,Burger Palace,Central,None,0,39.7,34.1,5.6,1,89.02,100,0,6.22
ORD004150,DP0009,18,4.8,2024-03-30T00:00:00Z,9,Saturday,March,1,0,windy,high,scooter,4.19,Rice Bucket,North,None,0,26.5,27.1,-0.6,0,49.54,100,1,11.82
ORD004151,DP0435,18,4.7,2024-03-30T00:00:00Z,11,Saturday,March,1,0,rainy,low,bike,3.96,Sushi Spot,North,None,0,23.5,22.1,1.4,1,50.3,100,0,12.7
ORD004152,DP0360,27,3.7,2024-03-30T00:00:00Z,12,Saturday,March,1,1,cloudy,medium,scooter,5.32,Pizza Hub,East,None,1,29.9,32.9,-3,0,58.23,100,1,10.95
ORD004153,DP0066,28,4.3,2024-03-30T00:00:00Z,13,Saturday,March,1,1,cloudy,low,bicycle,2.09,Burger Palace,Central,None,0,16.7,16.9,-0.2,0,40.68,100,1,19.46
ORD004154,DP0443,30,4.2,2024-03-30T00:00:00Z,17,Saturday,March,1,0,foggy,low,bike,6.63,Biryani Express,South,None,0,25.7,24.6,1.1,1,47.52,100,0,7.17
ORD004155,DP0333,28,3.9,2024-03-30T00:00:00Z,22,Saturday,March,1,0,cloudy,low,bike,5.31,Rice Bucket,West,None,0,18.6,18.2,0.4,1,41.91,100,0,7.89
ORD004156,DP0354,34,4,2024-03-30T00:00:00Z,22,Saturday,March,1,0,sunny,high,bike,9.93,Taco Town,North,Diwali,0,45.1,53,-7.9,0,84.06,100,1,8.47
ORD004157,DP0409,34,3.9,2024-03-30T00:00:00Z,1,Sunday,March,1,0,rainy,medium,bicycle,5.33,BBQ Junction,South,Diwali,0,29.3,27.2,2.1,1,51.44,100,0,9.65
ORD004158,DP0118,26,4.7,2024-03-30T00:00:00Z,2,Sunday,March,1,0,windy,medium,bicycle,12.77,Sandwich Stop,South,None,0,34.3,31.4,2.9,1,83.06,100,0,6.5
ORD004159,DP0466,32,3.8,2024-03-31T00:00:00Z,6,Sunday,March,1,0,sunny,jam,bicycle,3.87,Roll Master,East,Holi,1,32.4,34.7,-2.3,0,47.01,100,1,12.15
ORD004160,DP0373,23,3.8,2024-03-31T00:00:00Z,8,Sunday,March,1,0,rainy,medium,bike,9.79,Wrap Zone,North,None,1,28.8,28.8,0,0,67.04,100,1,6.85
ORD004161,DP0213,28,4,2024-03-31T00:00:00Z,10,Sunday,March,1,0,rainy,medium,scooter,17.01,Sushi Spot,Central,Diwali,0,57.7,58.3,-0.6,0,110.31,100,1,6.49
ORD004162,DP0453,25,4.3,2024-03-31T00:00:00Z,13,Sunday,March,1,1,sunny,high,bike,8.28,Curry Corner,East,None,1,42.4,39.3,3.1,1,69.16,100,0,8.35
ORD004163,DP0129,28,3,2024-03-31T00:00:00Z,18,Sunday,March,1,0,cloudy,high,bike,6.7,Sushi Spot,Central,None,0,23.2,20.8,2.4,1,61.43,100,0,9.17
ORD004164,DP0184,23,3.3,2024-03-31T00:00:00Z,20,Sunday,March,1,1,sunny,medium,scooter,5.93,Biryani Express,South,None,1,29.3,32.9,-3.6,0,46.37,100,1,7.82
ORD004165,DP0087,26,4.6,2024-03-31T00:00:00Z,20,Sunday,March,1,1,cloudy,high,bicycle,4.81,Biryani Express,South,None,0,25.5,24.3,1.2,1,54.39,100,0,11.31
ORD004166,DP0301,21,3.8,2024-03-31T00:00:00Z,4,Monday,April,0,0,windy,low,bike,6.35,Biryani Express,Central,None,1,27.4,26.9,0.5,1,55.09,100,0,8.68
ORD004167,DP0183,31,4.5,2024-04-01T00:00:00Z,8,Monday,April,0,0,cloudy,jam,bike,3.43,Salad Bowl,East,None,1,35.8,41.7,-5.9,0,42.65,100,1,12.43
ORD004168,DP0493,31,3,2024-04-01T00:00:00Z,10,Monday,April,0,0,sunny,medium,bike,24.76,Rice Bucket,North,None,0,55.8,59.7,-3.9,0,138.69,100,1,5.6
ORD004169,DP0082,31,4.1,2024-04-01T00:00:00Z,16,Monday,April,0,0,windy,medium,bike,5.9,Wrap Zone,Central,None,0,22.5,19.3,3.2,1,46.47,100,0,7.88
ORD004170,DP0037,29,3.6,2024-04-01T00:00:00Z,22,Monday,April,0,0,sunny,high,scooter,4.25,Pizza Hub,East,Holi,0,37.4,43.2,-5.8,0,52.31,100,1,12.31
ORD004171,DP0462,23,3.5,2024-04-01T00:00:00Z,1,Tuesday,April,0,0,sunny,high,scooter,4.06,Salad Bowl,South,None,0,24.9,26.1,-1.2,0,48.23,100,1,11.88
ORD004172,DP0242,28,4.7,2024-04-01T00:00:00Z,2,Tuesday,April,0,0,sunny,high,scooter,9.61,Dosa Point,East,None,0,31.1,36.1,-5,0,74.52,100,1,7.75
ORD004173,DP0207,27,4.9,2024-04-01T00:00:00Z,3,Tuesday,April,0,0,sunny,medium,bike,5.2,Sushi Spot,North,None,0,19,20.2,-1.2,0,54.96,100,1,10.57
ORD004174,DP0407,24,4.4,2024-04-01T00:00:00Z,5,Tuesday,April,0,0,sunny,medium,bicycle,12.56,Biryani Express,Central,None,0,31,34.3,-3.3,0,73.72,100,1,5.87
ORD004175,DP0140,32,4.8,2024-04-02T00:00:00Z,12,Tuesday,April,0,1,cloudy,medium,bicycle,11.63,Salad Bowl,South,Navratri,1,43.6,45.2,-1.6,0,85.27,100,1,7.33
ORD004176,DP0227,37,3.3,2024-04-02T00:00:00Z,13,Tuesday,April,0,1,rainy,medium,scooter,9.41,Pizza Hub,Central,None,0,34.3,36,-1.7,0,68.89,100,1,7.32
ORD004177,DP0390,25,3,2024-04-02T00:00:00Z,17,Tuesday,April,0,0,sunny,medium,bike,6.74,Roll Master,East,New Year,0,32.2,34.7,-2.5,0,59.14,100,1,8.77
ORD004178,DP0420,28,4.7,2024-04-02T00:00:00Z,20,Tuesday,April,0,1,foggy,jam,bike,3.86,Wrap Zone,South,New Year,0,41.9,37.1,4.8,1,45.55,100,0,11.8
ORD004179,DP0046,26,3.9,2024-04-02T00:00:00Z,0,Wednesday,April,0,0,cloudy,jam,bike,7.13,Biryani Express,West,Navratri,0,43.4,51.2,-7.8,0,67.68,100,1,9.49
ORD004180,DP0238,21,3.4,2024-04-02T00:00:00Z,1,Wednesday,April,0,0,sunny,high,bike,4.57,Taco Town,North,None,0,20.4,20.6,-0.2,0,50.57,100,1,11.07
ORD004181,DP0319,30,4.2,2024-04-02T00:00:00Z,2,Wednesday,April,0,0,rainy,high,bike,3.34,Spice Garden,East,Navratri,0,26.2,27.2,-1,0,44.59,100,1,13.35
ORD004182,DP0181,30,4.2,2024-04-02T00:00:00Z,3,Wednesday,April,0,0,windy,medium,bike,11.29,Biryani Express,South,Holi,0,44,46.3,-2.3,0,96.45,100,1,8.54
ORD004183,DP0388,34,4.2,2024-04-03T00:00:00Z,5,Wednesday,April,0,0,sunny,medium,bike,2.29,Noodle House,East,None,0,15.5,17.6,-2.1,0,39.96,100,1,17.45
ORD004184,DP0387,39,4.2,2024-04-03T00:00:00Z,7,Wednesday,April,0,0,sunny,high,scooter,24.14,Salad Bowl,Central,None,1,67.5,59.9,7.6,1,158.12,100,0,6.55
ORD004185,DP0114,26,3.2,2024-04-03T00:00:00Z,13,Wednesday,April,0,1,sunny,low,scooter,5,Taco Town,South,None,0,21.3,23.2,-1.9,0,46.34,100,1,9.27
ORD004186,DP0023,23,3.7,2024-04-03T00:00:00Z,13,Wednesday,April,0,1,sunny,low,scooter,6.07,Curry Corner,South,None,1,25.1,30,-4.9,0,55.88,100,1,9.21
ORD004187,DP0275,24,3.3,2024-04-03T00:00:00Z,14,Wednesday,April,0,0,windy,low,bike,20.31,Noodle House,Central,None,1,51.1,50,1.1,1,117.71,100,0,5.8
ORD004188,DP0020,23,5,2024-04-03T00:00:00Z,15,Wednesday,April,0,0,cloudy,low,scooter,8.66,Dosa Point,West,None,1,30.2,31.1,-0.9,0,59.23,100,1,6.84
ORD004189,DP0174,34,4.6,2024-04-03T00:00:00Z,18,Wednesday,April,0,0,sunny,medium,bicycle,5.57,Sushi Spot,North,None,0,20.8,18.2,2.6,1,46.79,100,0,8.4
ORD004190,DP0186,26,3.3,2024-04-03T00:00:00Z,21,Wednesday,April,0,1,sunny,medium,bike,3.36,Dosa Point,South,New Year,1,27.1,30.9,-3.8,0,41.93,100,1,12.48
ORD004191,DP0413,31,4.2,2024-04-03T00:00:00Z,21,Wednesday,April,0,1,foggy,low,bike,3.96,Spice Garden,North,None,1,21.9,21.5,0.4,1,38.44,100,0,9.71
ORD004192,DP0496,27,4,2024-04-03T00:00:00Z,0,Thursday,April,0,0,sunny,high,bike,6.82,Pizza Hub,East,None,1,30.3,29.2,1.1,1,61.7,100,0,9.05
ORD004193,DP0075,29,4.6,2024-04-03T00:00:00Z,3,Thursday,April,0,0,sunny,medium,scooter,7.4,Noodle House,South,None,1,21.7,19.9,1.8,1,56.31,100,0,7.61
ORD004194,DP0316,20,4.4,2024-04-04T00:00:00Z,9,Thursday,April,0,0,cloudy,medium,bike,3.11,Wrap Zone,West,None,0,20.1,19.1,1,1,38.87,100,0,12.5
ORD004195,DP0404,22,3.9,2024-04-04T00:00:00Z,10,Thursday,April,0,0,sunny,low,bike,7.87,Curry Corner,South,None,0,18.4,17.2,1.2,1,64.27,100,0,8.17
ORD004196,DP0181,18,4.7,2024-04-04T00:00:00Z,12,Thursday,April,0,1,foggy,medium,bicycle,5.02,Biryani Express,South,None,0,25.4,27.6,-2.2,0,41.52,100,1,8.27
ORD004197,DP0450,21,4.1,2024-04-04T00:00:00Z,0,Friday,April,0,0,rainy,medium,bike,5.59,Roll Master,North,None,1,31.1,31.9,-0.8,0,49.44,100,1,8.84
ORD004198,DP0281,27,4.3,2024-04-04T00:00:00Z,2,Friday,April,0,0,cloudy,low,scooter,7.72,Sushi Spot,Central,None,1,28,33.3,-5.3,0,52.3,100,1,6.77
ORD004199,DP0374,29,5,2024-04-04T00:00:00Z,4,Friday,April,0,0,sunny,medium,bike,3.92,Rice Bucket,South,None,1,20.4,17.9,2.5,1,40.57,100,0,10.35
ORD004200,DP0182,38,4.1,2024-04-05T00:00:00Z,7,Friday,April,0,0,sunny,high,bike,3.91,Roll Master,West,None,1,23.9,28,-4.1,0,48.72,100,1,12.46
ORD004201,DP0020,20,3.4,2024-04-05T00:00:00Z,10,Friday,April,0,0,cloudy,jam,bicycle,7.22,Roll Master,East,None,0,35.4,31,4.4,1,60.95,100,0,8.44
ORD004202,DP0254,26,4.1,2024-04-05T00:00:00Z,10,Friday,April,0,0,sunny,medium,scooter,14.49,Dosa Point,West,Eid,0,48.8,48.8,0,0,105.76,100,1,7.3
ORD004203,DP0032,25,3.5,2024-04-05T00:00:00Z,13,Friday,April,0,1,sunny,medium,bike,9.64,Biryani Express,East,Navratri,1,46,40.7,5.3,1,77.19,100,0,8.01
ORD004204,DP0084,32,3.1,2024-04-05T00:00:00Z,14,Friday,April,0,0,cloudy,medium,bike,2.18,Sandwich Stop,West,None,0,15.5,16.7,-1.2,0,28.85,100,1,13.23
ORD004205,DP0171,27,3.4,2024-04-05T00:00:00Z,19,Friday,April,0,1,cloudy,medium,scooter,3.04,Burger Palace,Central,Navratri,0,23.5,21.4,2.1,1,40.72,100,0,13.39
ORD004206,DP0180,29,3.4,2024-04-05T00:00:00Z,2,Saturday,April,1,0,rainy,low,bike,9.27,Spice Garden,East,None,0,31.6,29.5,2.1,1,69.94,100,0,7.54
ORD004207,DP0210,28,3.3,2024-04-05T00:00:00Z,3,Saturday,April,1,0,foggy,medium,bike,3.8,Dosa Point,South,None,1,24.5,26.3,-1.8,0,42.51,100,1,11.19
ORD004208,DP0345,29,4.4,2024-04-06T00:00:00Z,7,Saturday,April,1,0,rainy,jam,bike,14.99,Salad Bowl,East,None,0,44.7,51.6,-6.9,0,107.63,100,1,7.18
ORD004209,DP0482,22,4.5,2024-04-06T00:00:00Z,9,Saturday,April,1,0,sunny,medium,bike,4.59,Sushi Spot,North,None,1,24.7,25.1,-0.4,0,38.85,100,1,8.46
ORD004210,DP0161,31,3.5,2024-04-06T00:00:00Z,10,Saturday,April,1,0,sunny,medium,bike,6.39,Wrap Zone,East,None,0,23.8,23.5,0.3,1,57.35,100,0,8.97
ORD004211,DP0336,35,4,2024-04-06T00:00:00Z,10,Saturday,April,1,0,windy,jam,bike,8.96,Sandwich Stop,North,Christmas,1,49.4,48.6,0.8,1,83.7,100,0,9.34
ORD004212,DP0203,28,4.7,2024-04-06T00:00:00Z,12,Saturday,April,1,1,cloudy,high,bike,5.51,Spice Garden,South,None,1,34.5,29.4,5.1,1,57.84,100,0,10.5
ORD004213,DP0086,31,3.1,2024-04-06T00:00:00Z,12,Saturday,April,1,1,rainy,high,scooter,7.64,BBQ Junction,North,None,0,36.6,39.3,-2.7,0,62.58,100,1,8.19
ORD004214,DP0431,20,3.3,2024-04-06T00:00:00Z,15,Saturday,April,1,0,sunny,medium,scooter,6.34,Taco Town,Central,None,0,25,24.1,0.9,1,43.13,100,0,6.8
ORD004215,DP0130,36,4.4,2024-04-06T00:00:00Z,19,Saturday,April,1,1,rainy,low,bike,4.29,Curry Corner,South,New Year,0,29.1,32.9,-3.8,0,44.19,100,1,10.3
ORD004216,DP0194,31,3,2024-04-06T00:00:00Z,2,Sunday,April,1,0,windy,medium,bike,4.7,Pizza Hub,East,Christmas,1,35.4,33.6,1.8,1,40.51,100,0,8.62
ORD004217,DP0350,39,3.3,2024-04-06T00:00:00Z,4,Sunday,April,1,0,sunny,medium,bike,3.94,Salad Bowl,South,None,0,17.9,18.3,-0.4,0,41.53,100,1,10.54
ORD004218,DP0191,28,3.5,2024-04-06T00:00:00Z,5,Sunday,April,1,0,cloudy,low,bike,6.33,Sandwich Stop,North,Navratri,0,27.4,24.9,2.5,1,53.72,100,0,8.49
ORD004219,DP0466,37,3.7,2024-04-07T00:00:00Z,7,Sunday,April,1,0,rainy,low,bike,5.85,Dosa Point,North,None,1,24.8,21.5,3.3,1,55.12,100,0,9.42
ORD004220,DP0390,27,3.5,2024-04-07T00:00:00Z,9,Sunday,April,1,0,cloudy,high,bike,4.2,Noodle House,West,None,0,27,29.2,-2.2,0,45.21,100,1,10.76
ORD004221,DP0442,29,4,2024-04-07T00:00:00Z,17,Sunday,April,1,0,cloudy,low,scooter,5.58,Burger Palace,West,None,0,14.2,13.1,1.1,1,53.64,100,0,9.61
ORD004222,DP0345,29,3.7,2024-04-07T00:00:00Z,20,Sunday,April,1,1,sunny,medium,bicycle,8.4,BBQ Junction,North,None,1,35.9,39.5,-3.6,0,57.72,100,1,6.87
ORD004223,DP0292,24,3.5,2024-04-07T00:00:00Z,3,Monday,April,0,0,sunny,high,scooter,6.9,Dosa Point,Central,None,0,34.7,36.3,-1.6,0,67.27,100,1,9.75
ORD004224,DP0488,30,3.2,2024-04-07T00:00:00Z,3,Monday,April,0,0,cloudy,high,bike,8.24,Salad Bowl,West,None,1,32.6,33.2,-0.6,0,69.95,100,1,8.49
ORD004225,DP0238,33,4.9,2024-04-08T00:00:00Z,14,Monday,April,0,0,sunny,high,scooter,6.13,Biryani Express,West,None,0,27.1,31.7,-4.6,0,46.12,100,1,7.52
ORD004226,DP0412,27,4.9,2024-04-08T00:00:00Z,20,Monday,April,0,1,cloudy,low,bike,8.44,Noodle House,West,None,0,29.7,28.8,0.9,1,66.75,100,0,7.91
ORD004227,DP0265,24,3,2024-04-08T00:00:00Z,20,Monday,April,0,1,windy,high,scooter,2.71,Burger Palace,North,None,0,24.3,25,-0.7,0,41.4,100,1,15.28
ORD004228,DP0475,27,4.8,2024-04-08T00:00:00Z,21,Monday,April,0,1,sunny,medium,bike,4.92,Spice Garden,South,Christmas,1,32.2,29.3,2.9,1,47.54,100,0,9.66
ORD004229,DP0235,39,4.3,2024-04-08T00:00:00Z,0,Tuesday,April,0,0,rainy,jam,bike,5.34,Rice Bucket,South,None,1,32.9,29.9,3,1,53.88,100,0,10.09
ORD004230,DP0067,18,3.5,2024-04-08T00:00:00Z,4,Tuesday,April,0,0,sunny,high,bike,6.09,Burger Palace,East,None,0,32.4,38,-5.6,0,55.23,100,1,9.07
ORD004231,DP0008,25,3.4,2024-04-08T00:00:00Z,4,Tuesday,April,0,0,sunny,high,bike,2.72,Pizza Hub,Central,None,1,26.8,26.3,0.5,1,36.54,100,0,13.43
ORD004232,DP0279,31,4.5,2024-04-09T00:00:00Z,13,Tuesday,April,0,1,sunny,jam,bike,12.26,Noodle House,West,None,0,46.2,47.1,-0.9,0,92.54,100,1,7.55
ORD004233,DP0037,22,4.5,2024-04-09T00:00:00Z,13,Tuesday,April,0,1,rainy,medium,bike,9.79,Sandwich Stop,West,None,0,37.7,44.7,-7,0,60.84,100,1,6.21
ORD004234,DP0117,38,4.2,2024-04-09T00:00:00Z,15,Tuesday,April,0,0,sunny,medium,bike,6.56,Curry Corner,North,None,1,21,20.7,0.3,1,53.62,100,0,8.17
ORD004235,DP0283,22,4.8,2024-04-09T00:00:00Z,17,Tuesday,April,0,0,windy,medium,bike,9.87,Noodle House,East,None,0,33.8,30.7,3.1,1,64.32,100,0,6.52
ORD004236,DP0359,23,3.5,2024-04-09T00:00:00Z,17,Tuesday,April,0,0,sunny,medium,scooter,5.63,Dosa Point,East,Diwali,0,25.6,29.6,-4,0,57.47,100,1,10.21
ORD004237,DP0016,32,4.8,2024-04-09T00:00:00Z,22,Tuesday,April,0,0,cloudy,medium,bike,8.65,Sushi Spot,West,None,1,33.5,39.8,-6.3,0,59.43,100,1,6.87
ORD004238,DP0021,35,3.1,2024-04-09T00:00:00Z,23,Tuesday,April,0,0,rainy,low,bike,9.33,Roll Master,North,None,1,34.8,33,1.8,1,66.38,100,0,7.11
ORD004239,DP0338,23,4.9,2024-04-09T00:00:00Z,0,Wednesday,April,0,0,windy,high,bike,9.9,Taco Town,North,None,1,46.5,43.5,3,1,78.24,100,0,7.9
ORD004240,DP0302,30,4.7,2024-04-09T00:00:00Z,1,Wednesday,April,0,0,rainy,high,bike,5.45,Biryani Express,Central,None,0,29.9,26.4,3.5,1,59.69,100,0,10.95
ORD004241,DP0103,18,4.5,2024-04-09T00:00:00Z,4,Wednesday,April,0,0,rainy,medium,bike,5.59,Dosa Point,Central,None,0,23,19.8,3.2,1,57.37,100,0,10.26
ORD004242,DP0313,33,3.1,2024-04-10T00:00:00Z,6,Wednesday,April,0,0,cloudy,medium,scooter,13.05,Biryani Express,West,New Year,1,54.5,50.7,3.8,1,93.64,100,0,7.18
ORD004243,DP0493,43,4.7,2024-04-10T00:00:00Z,7,Wednesday,April,0,0,windy,high,bike,3.11,Taco Town,West,None,0,22,24.4,-2.4,0,45.19,100,1,14.53
ORD004244,DP0208,30,4.6,2024-04-10T00:00:00Z,8,Wednesday,April,0,0,rainy,medium,bike,8.65,Curry Corner,West,None,0,34.7,30,4.7,1,70.75,100,0,8.18
ORD004245,DP0061,18,3.2,2024-04-10T00:00:00Z,12,Wednesday,April,0,1,sunny,high,scooter,9.31,BBQ Junction,North,None,0,39.3,41.3,-2,0,79.92,100,1,8.58
ORD004246,DP0108,29,3.4,2024-04-10T00:00:00Z,12,Wednesday,April,0,1,rainy,medium,bicycle,2.41,Burger Palace,West,None,1,23,24.9,-1.9,0,31.54,100,1,13.09
ORD004247,DP0031,30,3,2024-04-10T00:00:00Z,17,Wednesday,April,0,0,sunny,jam,scooter,5.36,Wrap Zone,East,None,0,26.7,28.3,-1.6,0,49.32,100,1,9.2
ORD004248,DP0353,29,3.1,2024-04-10T00:00:00Z,18,Wednesday,April,0,0,cloudy,low,bike,12.99,BBQ Junction,South,None,1,34.6,32,2.6,1,88.97,100,0,6.85
ORD004249,DP0397,27,4.7,2024-04-10T00:00:00Z,20,Wednesday,April,0,1,cloudy,medium,scooter,6.36,Sandwich Stop,East,Holi,0,36.4,38.2,-1.8,0,59.42,100,1,9.34
ORD004250,DP0355,30,3.7,2024-04-10T00:00:00Z,23,Wednesday,April,0,0,sunny,high,bike,5.04,Salad Bowl,Central,None,1,27.6,27.3,0.3,1,57.18,100,0,11.35
ORD004251,DP0088,18,3.5,2024-04-11T00:00:00Z,7,Thursday,April,0,0,cloudy,medium,bike,4.17,Spice Garden,South,None,0,20,19,1,1,41.91,100,0,10.05
ORD004252,DP0414,31,4.9,2024-04-11T00:00:00Z,8,Thursday,April,0,0,rainy,medium,scooter,4.99,Sandwich Stop,South,None,0,19.1,20.5,-1.4,0,37.27,100,1,7.47
ORD004253,DP0447,24,4.2,2024-04-11T00:00:00Z,14,Thursday,April,0,0,windy,medium,bicycle,8.43,Sandwich Stop,West,None,0,26.5,28.8,-2.3,0,58.45,100,1,6.93
ORD004254,DP0010,28,3,2024-04-11T00:00:00Z,18,Thursday,April,0,0,windy,high,bike,6.97,Taco Town,Central,New Year,1,42.6,38.1,4.5,1,61.99,100,0,8.89
ORD004255,DP0440,26,3.4,2024-04-11T00:00:00Z,19,Thursday,April,0,1,windy,high,bike,8.13,Rice Bucket,East,None,0,38.9,45.7,-6.8,0,64.99,100,1,7.99
ORD004256,DP0081,26,4.2,2024-04-11T00:00:00Z,22,Thursday,April,0,0,sunny,medium,bike,5.07,Roll Master,North,New Year,1,28.5,27,1.5,1,46.35,100,0,9.14
ORD004257,DP0401,26,4.6,2024-04-11T00:00:00Z,23,Thursday,April,0,0,windy,medium,bike,4.82,Sushi Spot,East,Holi,1,30.3,26,4.3,1,53.77,100,0,11.16
ORD004258,DP0032,32,4.4,2024-04-11T00:00:00Z,0,Friday,April,0,0,windy,high,bicycle,3.79,Salad Bowl,East,None,1,32.3,30.2,2.1,1,47.74,100,0,12.6
ORD004259,DP0129,31,4.4,2024-04-11T00:00:00Z,4,Friday,April,0,0,sunny,high,scooter,7.55,Taco Town,Central,Diwali,1,37.2,35.8,1.4,1,69.08,100,0,9.15
ORD004260,DP0294,24,3.6,2024-04-12T00:00:00Z,7,Friday,April,0,0,sunny,medium,bike,10.58,Pizza Hub,East,Diwali,0,36.2,33.4,2.8,1,75.21,100,0,7.11
ORD004261,DP0268,39,3.3,2024-04-12T00:00:00Z,8,Friday,April,0,0,cloudy,low,scooter,5.46,Spice Garden,West,None,1,17,17.6,-0.6,0,52.9,100,1,9.69
ORD004262,DP0193,32,3.3,2024-04-12T00:00:00Z,10,Friday,April,0,0,sunny,medium,bicycle,9.84,Curry Corner,West,Navratri,0,33.6,32,1.6,1,76.09,100,0,7.73
ORD004263,DP0099,31,3.9,2024-04-12T00:00:00Z,15,Friday,April,0,0,rainy,jam,bike,6.07,Salad Bowl,North,None,0,32.1,34.6,-2.5,0,55.17,100,1,9.09
ORD004264,DP0164,25,4,2024-04-12T00:00:00Z,21,Friday,April,0,1,sunny,medium,scooter,4.84,Curry Corner,West,Diwali,0,29.9,35.5,-5.6,0,43.71,100,1,9.03
ORD004265,DP0481,30,4.3,2024-04-12T00:00:00Z,4,Saturday,April,1,0,sunny,low,scooter,8.25,Sandwich Stop,North,None,0,25,25.6,-0.6,0,56.7,100,1,6.87
ORD004266,DP0104,36,4.2,2024-04-12T00:00:00Z,4,Saturday,April,1,0,windy,low,bike,3.08,Sandwich Stop,West,None,0,11.9,10.7,1.2,1,40.62,100,0,13.19
ORD004267,DP0355,36,4.6,2024-04-13T00:00:00Z,5,Saturday,April,1,0,cloudy,high,bike,4.06,Roll Master,North,None,1,26.4,27.4,-1,0,47.09,100,1,11.6
