"id","delivery_person_id","delivery_person_age","delivery_person_ratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","time_ordered","time_order_picked","weather_conditions","road_traffic_density","type_of_vehicle","delivery_duration_mins","distance_km","year","month","quarter","day_of_week","is_weekend","order_hour","time_period","traffic_level_num","weather_impact","actual_delivery_mins","is_delayed","delay_mins","on_time_delivery","delivery_speed","delivery_cost","order_value","profit_margin","cost_per_km","traffic_impact","distance_impact","partner_reliability","delivery_risk","efficiency_score","satisfaction_index","rider_experience","rating_category"
"ORD004066","DP0254",29,4.1,13.101852,77.624435,12.943342,77.626415,22-03-20,06:20:00,06:28:00,"clear","gridlock","bike",NA,17.6268130342465,22,"Mar",1,"Sun",TRUE,6,"Morning",2,20,NA,NA,NA,NA,"Very Slow",149.827910791096,194.776284028424,23.0769230769231,8.5,20,36,82,30,NA,82,"Mid","Good"
"ORD004067","DP0261",28,3.8,13.136459,77.649578,13.183954,77.520132,22-03-20,09:03:00,09:07:00,"cloudy","low","bike",NA,14.9776994840196,22,"Mar",1,"Sun",TRUE,9,"Morning",1,50,NA,NA,NA,NA,"Very Slow",127.310445614167,165.503579298416,23.0769230769231,8.5,20,31,76,30,NA,76,"Mid","Average"
"ORD004068","DP0139",24,3.6,12.925206,77.701673,12.97996,77.583027,22-03-20,11:48:00,11:53:00,"clear","low","bike",NA,14.2258423404527,22,"Mar",1,"Sun",TRUE,11,"Morning",1,20,NA,NA,NA,NA,"Very Slow",120.919659893848,157.195557862003,23.0769230769231,8.5,20,29,72,30,NA,72,"Junior","Average"
"ORD004069","DP0066",18,3.9,13.080042,77.719779,13.065586,77.665984,22-03-20,12:20:00,12:24:00,"cloudy","high","bike",NA,6.04436380774705,22,"Mar",1,"Sun",TRUE,12,"Afternoon",3,50,NA,NA,NA,NA,"Very Slow",51.3770923658499,66.7902200756049,23.0769230769231,8.5,80,12,78,42,NA,78,"Junior","Average"
"ORD004070","DP0025",29,3.1,13.035454,77.632577,13.002254,77.787186,22-03-20,15:46:00,15:50:00,"clear","medium","scooter",NA,17.1518382507827,22,"Mar",1,"Sun",TRUE,15,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",145.790625131653,189.527812671148,23.0769230769231,8.5,50,35,62,43,NA,62,"Mid","Average"
"ORD004071","DP0003",27,3.2,12.856748,77.547586,12.933761,77.590513,22-03-20,16:28:00,16:34:00,"foggy","medium","bike",NA,9.74587403595858,22,"Mar",1,"Sun",TRUE,16,"Afternoon",2,50,NA,NA,NA,NA,"Very Slow",82.8399293056479,107.691908097342,23.0769230769231,8.5,50,20,64,38,NA,64,"Mid","Average"
"ORD004072","DP0125",21,3.9,12.964881,77.726449,13.156659,77.410214,22-03-20,16:38:00,16:41:00,"clear","high","bike",NA,40.3495323558475,22,"Mar",1,"Sun",TRUE,16,"Afternoon",3,20,NA,NA,NA,NA,"Very Slow",342.971025024704,445.862332532115,23.0769230769231,8.5,80,83,78,63,NA,78,"Junior","Average"
"ORD004073","DP0054",19,3.2,12.95586,77.522446,13.108856,77.71184,22-03-20,17:47:00,17:54:00,"cloudy","high","bike",NA,26.6528960719931,22,"Mar",1,"Sun",TRUE,17,"Evening",3,50,NA,NA,NA,NA,"Very Slow",226.549616611941,294.514501595523,23.0769230769231,8.5,80,55,64,58,NA,64,"Junior","Average"
"ORD004074","DP0334",27,4.8,13.007987,77.452409,12.98868,77.639949,22-03-20,19:24:00,19:31:00,"foggy","high","scooter",NA,20.4322571389287,22,"Mar",1,"Sun",TRUE,19,"Evening",3,50,NA,NA,NA,NA,"Very Slow",173.674185680894,225.776441385163,23.0769230769231,8.5,80,42,96,47,NA,96,"Mid","Excellent"
"ORD004075","DP0269",35,4.6,12.984548,77.554219,13.069901,77.505968,22-03-20,19:47:00,19:51:00,"clear","low","scooter",NA,10.8350860382469,22,"Mar",1,"Sun",TRUE,19,"Evening",1,20,NA,NA,NA,NA,"Very Slow",92.0982313250987,119.727700722628,23.0769230769231,8.5,20,22,92,24,NA,92,"Senior","Excellent"
"ORD004076","DP0316",35,3.3,12.882539,77.483453,13.038969,77.729418,22-03-20,23:39:00,23:44:00,"cloudy","high","bike",NA,31.8269721920507,22,"Mar",1,"Sun",TRUE,23,"Night",3,50,NA,NA,NA,NA,"Very Slow",270.529263632431,351.68804272216,23.0769230769231,8.5,80,65,66,60,NA,66,"Senior","Average"
"ORD004077","DP0376",24,4.8,13.070644,77.663929,13.009917,77.676445,22-03-20,00:55:00,00:57:00,"clear","gridlock","scooter",NA,6.88730591080636,22,"Mar",1,"Sun",TRUE,0,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",58.5421002418541,76.1047303144103,23.0769230769231,8.5,20,14,96,21,NA,96,"Junior","Excellent"
"ORD004078","DP0395",26,4.3,13.003332,77.524907,13.049902,77.709147,22-03-20,03:23:00,03:30:00,"clear","medium","scooter",NA,20.6201489807628,22,"Mar",1,"Sun",TRUE,3,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",175.271266336484,227.852646237429,23.0769230769231,8.5,50,42,86,40,NA,86,"Mid","Good"
"ORD004079","DP0120",30,4.9,12.996667,77.731291,13.199138,77.652225,22-03-20,03:43:00,03:45:00,"clear","high","scooter",NA,24.0872160548559,22,"Mar",1,"Sun",TRUE,3,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",204.741336466275,266.163737406157,23.0769230769231,8.5,80,49,98,49,NA,98,"Mid","Excellent"
"ORD004080","DP0379",33,4.9,13.042118,77.569797,12.997634,77.489642,22-03-20,04:43:00,04:48:00,"clear","high","bicycle",NA,9.99366958072142,22,"Mar",1,"Sun",TRUE,4,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",84.9461914361321,110.430048866972,23.0769230769231,8.5,80,20,98,40,NA,98,"Mid","Excellent"
"ORD004081","DP0135",29,4.5,12.945812,77.525285,13.199459,77.512254,23-03-20,11:07:00,11:14:00,"cloudy","low","bike",NA,28.2395535827706,23,"Mar",1,"Mon",FALSE,11,"Morning",1,50,NA,NA,NA,NA,"Very Slow",240.03620545355,312.047067089615,23.0769230769231,8.5,20,58,90,25,NA,90,"Mid","Excellent"
"ORD004082","DP0256",33,4,13.086044,77.478503,13.043879,77.420028,23-03-20,11:27:00,11:30:00,"clear","medium","bike",NA,7.88032505017542,23,"Mar",1,"Mon",FALSE,11,"Morning",2,20,NA,NA,NA,NA,"Very Slow",66.9827629264911,87.0775918044384,23.0769230769231,8.5,50,16,80,24,NA,80,"Mid","Good"
"ORD004083","DP0032",27,3.1,13.031456,77.467947,13.125934,77.445933,23-03-20,11:32:00,11:35:00,"clear","high","bike",NA,10.7726554696426,23,"Mar",1,"Mon",FALSE,11,"Morning",3,20,NA,NA,NA,NA,"Very Slow",91.5675714919625,119.037842939551,23.0769230769231,8.5,80,22,62,38,NA,62,"Mid","Average"
"ORD004084","DP0153",28,3.2,13.141191,77.511064,12.835134,77.752865,23-03-20,16:13:00,16:17:00,"clear","medium","bike",NA,42.9484708888922,23,"Mar",1,"Mon",FALSE,16,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",365.062002555584,474.580603322259,23.0769230769231,8.5,50,88,64,49,NA,64,"Mid","Average"
"ORD004085","DP0249",31,4.8,13.055838,77.695341,13.027721,77.77113,23-03-20,19:35:00,19:42:00,"cloudy","high","scooter",NA,8.78512904651536,23,"Mar",1,"Mon",FALSE,19,"Evening",3,50,NA,NA,NA,NA,"Very Slow",74.6735968953806,97.0756759639948,23.0769230769231,8.5,80,18,96,30,NA,96,"Mid","Excellent"
"ORD004086","DP0255",27,4.9,12.926273,77.604955,12.854481,77.783488,23-03-20,23:23:00,23:30:00,"clear","low","scooter",NA,20.9335562224496,23,"Mar",1,"Mon",FALSE,23,"Night",1,20,NA,NA,NA,NA,"Very Slow",177.935227890822,231.315796258068,23.0769230769231,8.5,20,43,98,19,NA,98,"Mid","Excellent"
"ORD004087","DP0391",24,3.7,13.119604,77.469656,13.175429,77.583474,23-03-20,02:32:00,02:36:00,"other","medium","bicycle",NA,13.79925455136,23,"Mar",1,"Mon",FALSE,2,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",117.29366368656,152.481762792528,23.0769230769231,8.5,50,28,74,29,NA,74,"Junior","Average"
"ORD004088","DP0367",30,3.7,13.148628,77.619743,13.131252,77.529093,23-03-20,02:48:00,02:50:00,"cloudy","low","scooter",NA,10.004256058121,23,"Mar",1,"Mon",FALSE,2,"Late Night",1,50,NA,NA,NA,NA,"Very Slow",85.0361764940289,110.547029442238,23.0769230769231,8.5,20,20,74,17,NA,74,"Mid","Average"
"ORD004089","DP0480",27,4.4,12.940315,77.483821,13.032985,77.763369,23-03-20,03:43:00,03:46:00,"clear","medium","scooter",NA,31.9940654694485,23,"Mar",1,"Mon",FALSE,3,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",271.949556490313,353.534423437406,23.0769230769231,8.5,50,66,88,37,NA,88,"Mid","Good"
"ORD004090","DP0117",25,4.3,12.891145,77.601297,13.141956,77.412504,23-03-20,04:05:00,04:08:00,"clear","high","scooter",NA,34.5851513987224,23,"Mar",1,"Mon",FALSE,4,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",293.973786889141,382.165922955883,23.0769230769231,8.5,80,71,86,48,NA,86,"Mid","Good"
"ORD004091","DP0179",30,5,13.124044,77.600837,12.927439,77.489225,23-03-20,05:03:00,05:08:00,"clear","high","bike",NA,24.9824890766934,23,"Mar",1,"Mon",FALSE,5,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",212.351157151893,276.056504297462,23.0769230769231,8.5,80,51,100,39,NA,100,"Mid","Excellent"
"ORD004092","DP0258",31,4.3,12.960279,77.659218,12.814815,77.697543,24-03-20,07:20:00,07:23:00,"rainy","medium","scooter",NA,16.6998021106256,24,"Mar",1,"Wed",FALSE,7,"Morning",2,80,NA,NA,NA,NA,"Very Slow",141.948317940317,184.532813322412,23.0769230769231,8.5,50,34,86,28,NA,86,"Mid","Good"
"ORD004093","DP0322",25,3.2,12.872933,77.497038,12.841398,77.795994,24-03-20,10:47:00,10:55:00,"other","gridlock","scooter",NA,32.5980744021115,24,"Mar",1,"Wed",FALSE,10,"Morning",2,20,NA,NA,NA,NA,"Very Slow",277.083632417948,360.208722143332,23.0769230769231,8.5,20,67,64,33,NA,64,"Mid","Average"
"ORD004094","DP0020",20,3.9,13.122107,77.565872,13.110031,77.462168,24-03-20,11:50:00,11:54:00,"cloudy","gridlock","scooter",NA,11.3105238110253,24,"Mar",1,"Wed",FALSE,11,"Morning",2,50,NA,NA,NA,NA,"Very Slow",96.139452393715,124.981288111829,23.0769230769231,8.5,20,23,78,17,NA,78,"Junior","Average"
"ORD004095","DP0388",29,3.1,13.033012,77.489712,13.154332,77.461099,24-03-20,12:58:00,13:01:00,"other","medium","bike",NA,13.8415256489313,24,"Mar",1,"Wed",FALSE,12,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",117.652968015916,152.948858420691,23.0769230769231,8.5,50,28,62,31,NA,62,"Mid","Average"
"ORD004096","DP0439",26,4.1,12.99025,77.621166,13.154304,77.781624,24-03-20,17:46:00,17:53:00,"rainy","high","scooter",NA,25.19573169262,24,"Mar",1,"Wed",FALSE,17,"Evening",3,80,NA,NA,NA,NA,"Very Slow",214.16371938727,278.412835203451,23.0769230769231,8.5,80,52,82,43,NA,82,"Mid","Good"
"ORD004097","DP0063",33,3.4,13.052687,77.602243,13.0775,77.726208,24-03-20,20:34:00,20:36:00,"other","high","bike",NA,13.707995016108,24,"Mar",1,"Wed",FALSE,20,"Evening",3,20,NA,NA,NA,NA,"Very Slow",116.517957636918,151.473344927993,23.0769230769231,8.5,80,28,68,39,NA,68,"Mid","Average"
"ORD004098","DP0258",30,3.7,12.882799,77.501611,12.938533,77.663351,24-03-20,22:32:00,22:40:00,"clear","medium","bicycle",NA,18.5932285240998,24,"Mar",1,"Wed",FALSE,22,"Night",2,20,NA,NA,NA,NA,"Very Slow",158.042442454849,205.455175191303,23.0769230769231,8.5,50,38,74,32,NA,74,"Mid","Average"
"ORD004099","DP0107",24,4.9,12.929945,77.577112,13.074111,77.599998,24-03-20,00:08:00,00:15:00,"cloudy","high","scooter",NA,16.2211606609189,24,"Mar",1,"Wed",FALSE,0,"Late Night",3,50,NA,NA,NA,NA,"Very Slow",137.879865617811,179.243825303154,23.0769230769231,8.5,80,33,98,34,NA,98,"Junior","Excellent"
"ORD004100","DP0406",32,4.5,13.021607,77.561535,12.867849,77.486085,24-03-20,02:33:00,02:39:00,"clear","medium","scooter",NA,18.9516596472468,24,"Mar",1,"Wed",FALSE,2,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",161.089107001598,209.415839102077,23.0769230769231,8.5,50,39,90,29,NA,90,"Mid","Excellent"
"ORD004101","DP0282",19,4,13.025321,77.690068,13.041275,77.678989,24-03-20,03:05:00,03:07:00,"clear","high","bike",NA,2.14185740141811,24,"Mar",1,"Wed",FALSE,3,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",18.2057879120539,23.6675242856701,23.0769230769231,8.5,80,4,80,29,NA,80,"Junior","Good"
"ORD004102","DP0388",27,4.2,12.890392,77.469529,13.085192,77.629896,24-03-20,03:44:00,03:48:00,"other","gridlock","bicycle",NA,27.7688267881707,24,"Mar",1,"Wed",FALSE,3,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",236.035027699451,306.845536009286,23.0769230769231,8.5,20,57,84,26,NA,84,"Mid","Good"
"ORD004103","DP0190",27,3.9,13.045336,77.737658,12.885775,77.467577,24-03-20,04:43:00,04:45:00,"clear","high","bike",NA,34.2240986263596,24,"Mar",1,"Wed",FALSE,4,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",290.904838324056,378.176289821273,23.0769230769231,8.5,80,70,78,49,NA,78,"Mid","Average"
"ORD004104","DP0362",20,3.1,13.082712,77.711979,13.15227,77.439407,25-03-20,07:37:00,07:40:00,"foggy","low","bike",NA,30.5142773459334,25,"Mar",1,"Thu",FALSE,7,"Morning",1,50,NA,NA,NA,NA,"Very Slow",259.371357440434,337.182764672564,23.0769230769231,8.5,20,62,62,32,NA,62,"Junior","Average"
"ORD004105","DP0266",28,4.6,12.944002,77.561243,13.053917,77.63053,25-03-20,15:45:00,15:50:00,"clear","high","scooter",NA,14.3433279460562,25,"Mar",1,"Thu",FALSE,15,"Afternoon",3,20,NA,NA,NA,NA,"Very Slow",121.918287541478,158.493773803921,23.0769230769231,8.5,80,29,92,34,NA,92,"Mid","Excellent"
"ORD004106","DP0314",32,4.9,12.902541,77.694618,13.129325,77.487312,25-03-20,00:39:00,00:45:00,"other","high","scooter",NA,33.7686290900019,25,"Mar",1,"Thu",FALSE,0,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",287.033347265016,373.143351444521,23.0769230769231,8.5,80,69,98,45,NA,98,"Mid","Excellent"
"ORD004107","DP0411",24,4,13.125061,77.481621,12.975185,77.69751,25-03-20,03:13:00,03:16:00,"foggy","medium","bicycle",NA,28.7163844813846,25,"Mar",1,"Thu",FALSE,3,"Late Night",2,50,NA,NA,NA,NA,"Very Slow",244.089268091769,317.3160485193,23.0769230769231,8.5,50,59,80,37,NA,80,"Junior","Good"
"ORD004108","DP0214",30,4.4,13.04967,77.595643,12.888607,77.571228,25-03-20,03:42:00,03:45:00,"foggy","low","scooter",NA,18.1037355498796,25,"Mar",1,"Thu",FALSE,3,"Late Night",1,50,NA,NA,NA,NA,"Very Slow",153.881752173976,200.046277826169,23.0769230769231,8.5,20,37,88,20,NA,88,"Mid","Good"
"ORD004109","DP0068",35,4.1,13.110076,77.562103,13.119753,77.72421,25-03-20,03:53:00,03:55:00,"clear","medium","bike",NA,17.5882622013532,25,"Mar",1,"Thu",FALSE,3,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",149.500228711502,194.350297324953,23.0769230769231,8.5,50,36,82,29,NA,82,"Senior","Good"
"ORD004110","DP0224",19,4.6,13.036622,77.620717,13.029791,77.484514,26-03-20,09:26:00,09:32:00,"clear","low","scooter",NA,14.7744760904222,26,"Mar",1,"Fri",FALSE,9,"Morning",1,20,NA,NA,NA,NA,"Very Slow",125.583046768588,163.257960799165,23.0769230769231,8.5,20,30,92,17,NA,92,"Junior","Excellent"
"ORD004111","DP0176",22,4.6,13.060638,77.546711,13.071137,77.578165,26-03-20,12:06:00,12:09:00,"rainy","medium","bike",NA,3.60144375083933,26,"Mar",1,"Fri",FALSE,12,"Afternoon",2,80,NA,NA,NA,NA,"Very Slow",30.6122718821343,39.7959534467746,23.0769230769231,8.5,50,7,92,19,NA,92,"Junior","Excellent"
"ORD004112","DP0141",28,3.7,12.977966,77.683045,13.11435,77.530389,26-03-20,12:21:00,12:27:00,"clear","high","scooter",NA,22.4374029432528,26,"Mar",1,"Fri",FALSE,12,"Afternoon",3,20,NA,NA,NA,NA,"Very Slow",190.717925017649,247.933302522944,23.0769230769231,8.5,80,46,74,43,NA,74,"Mid","Average"
"ORD004113","DP0378",32,4.9,12.941729,77.498013,12.990161,77.605623,26-03-20,15:29:00,15:33:00,"other","medium","bicycle",NA,12.8441477374157,26,"Mar",1,"Fri",FALSE,15,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",109.175255768034,141.927832498444,23.0769230769231,8.5,50,26,98,23,NA,98,"Mid","Excellent"
"ORD004114","DP0433",25,4.4,13.092097,77.63052,13.023638,77.493195,26-03-20,16:01:00,16:04:00,"cloudy","high","bike",NA,16.7096571490016,26,"Mar",1,"Fri",FALSE,16,"Afternoon",3,50,NA,NA,NA,NA,"Very Slow",142.032085766513,184.641711496467,23.0769230769231,8.5,80,34,88,37,NA,88,"Mid","Good"
"ORD004115","DP0357",27,4.3,12.874418,77.630469,12.815751,77.634781,26-03-20,21:28:00,21:34:00,"cloudy","high","bike",NA,6.54020094531887,26,"Mar",1,"Fri",FALSE,21,"Night",3,50,NA,NA,NA,NA,"Very Slow",55.5917080352104,72.2692204457735,23.0769230769231,8.5,80,13,86,31,NA,86,"Mid","Good"
"ORD004116","DP0218",30,3,13.085787,77.71327,13.149091,77.569434,26-03-20,22:06:00,22:12:00,"foggy","medium","scooter",NA,17.0931618616605,26,"Mar",1,"Fri",FALSE,22,"Night",2,50,NA,NA,NA,NA,"Very Slow",145.291875824114,188.879438571349,23.0769230769231,8.5,50,35,60,34,NA,60,"Mid","Average"
"ORD004117","DP0141",24,4,13.135456,77.596262,13.007586,77.635078,26-03-20,00:07:00,00:12:00,"rainy","low","scooter",NA,14.8270622888481,26,"Mar",1,"Fri",FALSE,0,"Late Night",1,80,NA,NA,NA,NA,"Very Slow",126.030029455209,163.839038291771,23.0769230769231,8.5,20,30,80,19,NA,80,"Junior","Good"
"ORD004118","DP0443",27,4.9,13.025253,77.71375,13.180319,77.418288,26-03-20,00:21:00,00:27:00,"clear","high","bike",NA,36.3484558912252,26,"Mar",1,"Fri",FALSE,0,"Late Night",3,20,NA,NA,NA,NA,"Very Slow",308.961875075414,401.650437598039,23.0769230769231,8.5,80,74,98,47,NA,98,"Mid","Excellent"
"ORD004119","DP0044",33,3.4,12.856083,77.481196,13.073903,77.526625,26-03-20,01:30:00,01:38:00,"other","low","bike",NA,24.7156737333822,26,"Mar",1,"Fri",FALSE,1,"Late Night",1,20,NA,NA,NA,NA,"Very Slow",210.083226733749,273.108194753874,23.0769230769231,8.5,20,51,68,28,NA,68,"Mid","Average"
"ORD004120","DP0218",23,4.9,12.951556,77.576771,13.178045,77.703744,27-03-20,05:37:00,05:40:00,"clear","medium","bike",NA,28.6950882983449,27,"Mar",1,"Sat",TRUE,5,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",243.908250535931,317.080725696711,23.0769230769231,8.5,50,59,98,43,NA,98,"Junior","Excellent"
"ORD004121","DP0500",31,3.6,13.019781,77.725186,12.922899,77.745623,27-03-20,06:39:00,06:45:00,"clear","high","scooter",NA,10.9980433060077,27,"Mar",1,"Sat",TRUE,6,"Morning",3,20,NA,NA,NA,NA,"Very Slow",93.4833681010652,121.528378531385,23.0769230769231,8.5,80,23,72,46,NA,72,"Mid","Average"
"ORD004122","DP0478",34,3,13.106617,77.674347,12.852086,77.793887,27-03-20,14:53:00,14:58:00,"clear","medium","scooter",NA,31.1256357808776,27,"Mar",1,"Sat",TRUE,14,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",264.56790413746,343.938275378698,23.0769230769231,8.5,50,64,60,52,NA,60,"Mid","Average"
"ORD004123","DP0025",30,3.9,13.052621,77.497816,12.985079,77.469671,27-03-20,18:26:00,18:34:00,"cloudy","medium","scooter",NA,8.10569348272853,27,"Mar",1,"Sat",TRUE,18,"Evening",2,50,NA,NA,NA,NA,"Very Slow",68.8983946031925,89.5679129841502,23.0769230769231,8.5,50,17,78,34,NA,78,"Mid","Average"
"ORD004124","DP0490",22,3.8,13.056168,77.642728,13.132743,77.742786,27-03-20,19:11:00,19:19:00,"rainy","high","bike",NA,13.7816481605786,27,"Mar",1,"Sat",TRUE,19,"Evening",3,80,NA,NA,NA,NA,"Very Slow",117.144009364918,152.287212174393,23.0769230769231,8.5,80,28,76,47,NA,76,"Junior","Average"
"ORD004125","DP0009",32,4,13.072523,77.727223,13.046545,77.740438,27-03-20,22:17:00,22:21:00,"other","high","bike",NA,3.22383966173165,27,"Mar",1,"Sat",TRUE,22,"Night",3,20,NA,NA,NA,NA,"Very Slow",27.402637124719,35.6234282621347,23.0769230769231,8.5,80,7,80,40,NA,80,"Mid","Good"
"ORD004126","DP0196",32,4.2,12.945761,77.527189,13.018632,77.521561,27-03-20,23:02:00,23:08:00,"other","gridlock","bike",NA,8.12579970750269,27,"Mar",1,"Sat",TRUE,23,"Night",2,20,NA,NA,NA,NA,"Very Slow",69.0692975137729,89.7900867679048,23.0769230769231,8.5,20,17,84,24,NA,84,"Mid","Good"
"ORD004127","DP0327",35,4.3,12.931173,77.702851,12.940533,77.57422,27-03-20,00:53:00,00:56:00,"cloudy","medium","bicycle",NA,13.9789191037679,27,"Mar",1,"Sat",TRUE,0,"Late Night",2,50,NA,NA,NA,NA,"Very Slow",118.820812382027,154.467056096635,23.0769230769231,8.5,50,29,86,36,NA,86,"Senior","Good"
"ORD004128","DP0395",25,4.9,13.058221,77.603346,12.860301,77.66033,28-03-20,06:52:00,07:00:00,"clear","medium","scooter",NA,22.8575751439511,28,"Mar",1,"Mon",FALSE,6,"Morning",2,20,NA,NA,NA,NA,"Very Slow",194.289388723584,252.57620534066,23.0769230769231,8.5,50,47,98,30,NA,98,"Mid","Excellent"
"ORD004129","DP0486",22,3,12.956589,77.536481,12.997039,77.610419,28-03-20,08:46:00,08:53:00,"cloudy","high","scooter",NA,9.18779751155484,28,"Mar",1,"Mon",FALSE,8,"Morning",3,50,NA,NA,NA,NA,"Very Slow",78.0962788482161,101.525162502681,23.0769230769231,8.5,80,19,60,38,NA,60,"Junior","Average"
"ORD004130","DP0298",35,4.7,12.851793,77.450937,12.909389,77.432988,28-03-20,11:43:00,11:49:00,"clear","high","bike",NA,6.69339546183889,28,"Mar",1,"Mon",FALSE,11,"Morning",3,20,NA,NA,NA,NA,"Very Slow",56.8938614256306,73.9620198533197,23.0769230769231,8.5,80,14,94,29,NA,94,"Senior","Excellent"
"ORD004131","DP0380",23,3.8,13.017542,77.736997,12.971241,77.731432,28-03-20,11:46:00,11:53:00,"clear","medium","bicycle",NA,5.18362318569696,28,"Mar",1,"Mon",FALSE,11,"Morning",2,20,NA,NA,NA,NA,"Very Slow",44.0607970784242,57.2790362019514,23.0769230769231,8.5,50,11,76,23,NA,76,"Junior","Average"
"ORD004132","DP0189",21,4.4,13.05741,77.706445,12.805276,77.693203,28-03-20,15:21:00,15:27:00,"other","low","bike",NA,28.0727273097669,28,"Mar",1,"Mon",FALSE,15,"Afternoon",1,20,NA,NA,NA,NA,"Very Slow",238.618182133019,310.203636772925,23.0769230769231,8.5,20,57,88,26,NA,88,"Junior","Good"
"ORD004133","DP0087",33,4.8,12.919113,77.715014,13.159031,77.512379,28-03-20,15:47:00,15:53:00,"clear","medium","bike",NA,34.5477150435054,28,"Mar",1,"Mon",FALSE,15,"Afternoon",2,20,NA,NA,NA,NA,"Very Slow",293.655577869796,381.752251230734,23.0769230769231,8.5,50,71,96,37,NA,96,"Mid","Excellent"
"ORD004134","DP0014",25,3.9,13.085447,77.70142,13.074332,77.460655,28-03-20,22:13:00,22:20:00,"other","high","bike",NA,26.106534312174,28,"Mar",1,"Mon",FALSE,22,"Night",3,20,NA,NA,NA,NA,"Very Slow",221.905541653479,288.477204149523,23.0769230769231,8.5,80,53,78,44,NA,78,"Mid","Average"
"ORD004135","DP0277",35,4.6,13.115623,77.571315,13.00076,77.486767,28-03-20,23:15:00,23:21:00,"clear","high","bike",NA,15.7162740203849,28,"Mar",1,"Mon",FALSE,23,"Night",3,20,NA,NA,NA,NA,"Very Slow",133.588329173272,173.664827925253,23.0769230769231,8.5,80,32,92,35,NA,92,"Senior","Excellent"
"ORD004136","DP0414",37,4.9,12.903188,77.493447,13.16205,77.431057,28-03-20,01:45:00,01:50:00,"other","medium","scooter",NA,29.566999581902,28,"Mar",1,"Mon",FALSE,1,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",251.319496446167,326.715345380017,23.0769230769231,8.5,50,61,98,34,NA,98,"Senior","Excellent"
"ORD004137","DP0466",30,4.3,13.1388,77.739605,12.985347,77.618107,28-03-20,03:38:00,03:43:00,"foggy","medium","bike",NA,21.5487510424951,28,"Mar",1,"Mon",FALSE,3,"Late Night",2,50,NA,NA,NA,NA,"Very Slow",183.164383861208,238.113699019571,23.0769230769231,8.5,50,44,86,31,NA,86,"Mid","Good"
"ORD004138","DP0133",24,3.2,13.028476,77.56887,13.199076,77.540128,29-03-20,05:38:00,05:42:00,"cloudy","high","bicycle",NA,19.2235211244436,29,"Mar",1,"Tue",FALSE,5,"Late Night",3,50,NA,NA,NA,NA,"Very Slow",163.39992955777,212.419908425101,23.0769230769231,8.5,80,39,64,43,NA,64,"Junior","Average"
"ORD004139","DP0180",30,4.1,12.977027,77.564896,13.063442,77.7609,29-03-20,05:56:00,05:59:00,"clear","medium","scooter",NA,23.3072404943903,29,"Mar",1,"Tue",FALSE,5,"Late Night",2,20,NA,NA,NA,NA,"Very Slow",198.111544202317,257.545007463013,23.0769230769231,8.5,50,48,82,33,NA,82,"Mid","Good"
"ORD004140","DP0274",21,3,12.909891,77.503126,12.984487,77.538425,29-03-20,06:48:00,06:52:00,"rainy","gridlock","bike",NA,9.13426401174967,29,"Mar",1,"Tue",FALSE,6,"Morning",2,80,NA,NA,NA,NA,"Very Slow",77.6412440998722,100.933617329834,23.0769230769231,8.5,20,19,60,20,NA,60,"Junior","Average"
"ORD004141","DP0466",36,4,13.113279,77.485532,12.944888,77.583231,29-03-20,10:26:00,10:29:00,"clear","medium","bike",NA,21.5085250660271,29,"Mar",1,"Tue",FALSE,10,"Morning",2,20,NA,NA,NA,NA,"Very Slow",182.82246306123,237.669201979599,23.0769230769231,8.5,50,44,80,32,NA,80,"Senior","Good"
"ORD004142","DP0134",28,4.4,12.867602,77.552768,12.882717,77.790769,29-03-20,10:36:00,10:39:00,"rainy","gridlock","bike",NA,25.8538172140376,29,"Mar",1,"Tue",FALSE,10,"Morning",2,80,NA,NA,NA,NA,"Very Slow",219.757446319319,285.684680215115,23.0769230769231,8.5,20,53,88,24,NA,88,"Mid","Good"
